family,n,bitflip_rate,shots,method,metric,mean,ci_low,ci_high,circuits
SU2-HaarU4-brickwork,10,0.05,1000,physical,expected_scalar_directional_grad2,0.0003663982456623,0.0003588453821633649,0.00037419703264618127,16
SU2-HaarU4-brickwork,10,0.05,1000,physical,estimated_parameter_gradient_norm2,0.6595168421922069,0.6457594223199932,0.6735068205707725,16
SU2-HaarU4-brickwork,10,0.05,1000,physical,finite_difference_snr_mean,0.008364829989076332,0.008083186944417899,0.008690450427436594,16
SU2-HaarU4-brickwork,10,0.05,1000,physical,linearized_shots_for_snr1,13671470.696200525,13385344.111850351,13957885.254475992,16
SU2-HaarU4-brickwork,10,0.05,1000,random_rank,actual_retention,0.009886566006264499,0.00968126708824455,0.010112685162934518,16
SU2-HaarU4-brickwork,10,0.05,1000,random_rank,rho,1.0113957024408626,0.9904681503072792,1.0351057212710832,16
SU2-HaarU4-brickwork,10,0.05,1000,random_rank,expected_scalar_directional_grad2,0.00014527813060550624,0.0001418282624283683,0.00014901198199475594,16
SU2-HaarU4-brickwork,10,0.05,1000,random_rank,estimated_parameter_gradient_norm2,0.26150063509000004,0.25546099426030916,0.2683514541003238,16
SU2-HaarU4-brickwork,10,0.05,1000,random_rank,finite_difference_snr_mean,0.005256340342602762,0.005045097760826507,0.00546244837813028,16
SU2-HaarU4-brickwork,10,0.05,1000,random_rank,linearized_shots_for_snr1,34501368.47106074,33653944.3823658,35311567.79389561,16
SU2-HaarU4-brickwork,10,0.05,10000,aligned_crossfit,actual_retention,0.04886695128806114,0.04794901320512747,0.04972760373813081,16
SU2-HaarU4-brickwork,10,0.05,10000,aligned_crossfit,rho,4.999089116768662,4.902814509360836,5.087862451818554,16
SU2-HaarU4-brickwork,10,0.05,10000,aligned_crossfit,expected_scalar_directional_grad2,0.0007217294113788187,0.000708202038086825,0.0007344034395713428,16
SU2-HaarU4-brickwork,10,0.05,10000,aligned_crossfit,estimated_parameter_gradient_norm2,1.299112940481964,1.2741480501248508,1.321793877214459,16
SU2-HaarU4-brickwork,10,0.05,10000,aligned_crossfit,finite_difference_snr_mean,0.03728771760394264,0.036176365056918194,0.03848793747561893,16
SU2-HaarU4-brickwork,10,0.05,10000,aligned_crossfit,linearized_shots_for_snr1,6937788.137891598,6813838.445170958,7074164.352100444,16
SU2-HaarU4-brickwork,10,0.05,10000,physical,actual_retention,0.02487996449348079,0.024456910033598935,0.025318540886290174,16
SU2-HaarU4-brickwork,10,0.05,10000,physical,rho,2.545220367683089,2.502549680388238,2.588315712281445,16
SU2-HaarU4-brickwork,10,0.05,10000,physical,expected_scalar_directional_grad2,0.0003663982456623,0.0003587384738770136,0.0003740171827453219,16
SU2-HaarU4-brickwork,10,0.05,10000,physical,estimated_parameter_gradient_norm2,0.6595168421922069,0.6459001078394869,0.6734725612701569,16
SU2-HaarU4-brickwork,10,0.05,10000,physical,finite_difference_snr_mean,0.02645191500556269,0.025549388852294373,0.027467941731755742,16
SU2-HaarU4-brickwork,10,0.05,10000,physical,linearized_shots_for_snr1,13671470.696200525,13383091.007794628,13960212.14942729,16
SU2-HaarU4-brickwork,10,0.05,10000,random_rank,actual_retention,0.009886566006264499,0.009677818110220256,0.010110765813901247,16
SU2-HaarU4-brickwork,10,0.05,10000,random_rank,rho,1.0113957024408626,0.9904014809981944,1.0344217299461351,16
SU2-HaarU4-brickwork,10,0.05,10000,random_rank,expected_scalar_directional_grad2,0.00014527813060550624,0.00014185662901948626,0.00014902812360135842,16
SU2-HaarU4-brickwork,10,0.05,10000,random_rank,estimated_parameter_gradient_norm2,0.26150063509000004,0.25542537043002284,0.26817447243450204,16
SU2-HaarU4-brickwork,10,0.05,10000,random_rank,finite_difference_snr_mean,0.016622007639654594,0.01594318827701922,0.017268900948955574,16
SU2-HaarU4-brickwork,10,0.05,10000,random_rank,linearized_shots_for_snr1,34501368.47106074,33661467.091033265,35303661.63461664,16
SU2-HaarU4-brickwork,12,0.0,100,aligned_crossfit,actual_retention,0.02616450376413732,0.025832489273215402,0.026507471649864816,16
SU2-HaarU4-brickwork,12,0.0,100,aligned_crossfit,rho,8.928636909511878,8.811825793712297,9.045229947741376,16
SU2-HaarU4-brickwork,12,0.0,100,aligned_crossfit,expected_scalar_directional_grad2,0.0010713113537411936,0.0010582012532010397,0.0010847642349217843,16
SU2-HaarU4-brickwork,12,0.0,100,aligned_crossfit,estimated_parameter_gradient_norm2,2.7768390288973217,2.742957833821655,2.8122167879277553,16
SU2-HaarU4-brickwork,12,0.0,100,aligned_crossfit,finite_difference_snr_mean,0.004457147957088467,0.004322434752687577,0.004576895524785808,16
SU2-HaarU4-brickwork,12,0.0,100,aligned_crossfit,linearized_shots_for_snr1,4670216.401503901,4611402.631088724,4728611.684616027,16
SU2-HaarU4-brickwork,12,0.0,100,physical,actual_retention,0.0027365511706037874,0.0026909566403221998,0.0027778128153068864,16
SU2-HaarU4-brickwork,12,0.0,100,physical,rho,0.9338480869685605,0.918455530301872,0.9479960265871609,16
SU2-HaarU4-brickwork,12,0.0,100,physical,expected_scalar_directional_grad2,0.00011177797957759375,0.00010987711777032,0.00011350299665998813,16
SU2-HaarU4-brickwork,12,0.0,100,physical,estimated_parameter_gradient_norm2,0.28972852306521557,0.2848736939686771,0.2940498680021178,16
SU2-HaarU4-brickwork,12,0.0,100,physical,finite_difference_snr_mean,0.0014327537852236506,0.0013884114610413932,0.0014761341589201015,16
SU2-HaarU4-brickwork,12,0.0,100,physical,linearized_shots_for_snr1,44781462.56492057,44089980.16834412,45563127.52712173,16
SU2-HaarU4-brickwork,12,0.0,100,random_rank,actual_retention,0.0029192754589436438,0.002853752814295612,0.002986207627577971,16
SU2-HaarU4-brickwork,12,0.0,100,random_rank,rho,0.9962027503645354,0.9736129990477824,1.0188872575519607,16
SU2-HaarU4-brickwork,12,0.0,100,random_rank,expected_scalar_directional_grad2,0.00011918004677135625,0.00011647937182923749,0.00012191599893925922,16
SU2-HaarU4-brickwork,12,0.0,100,random_rank,estimated_parameter_gradient_norm2,0.30891468123149163,0.30169382181354953,0.3162862019962561,16
SU2-HaarU4-brickwork,12,0.0,100,random_rank,finite_difference_snr_mean,0.0014666452054457662,0.0014245455574989168,0.0015117621803442608,16
SU2-HaarU4-brickwork,12,0.0,100,random_rank,linearized_shots_for_snr1,42048468.693807244,41068901.60766666,43016503.82496728,16
SU2-HaarU4-brickwork,12,0.0,1000,aligned_crossfit,actual_retention,0.02616450376413732,0.025812616682128656,0.026519093273060977,16
SU2-HaarU4-brickwork,12,0.0,1000,aligned_crossfit,rho,8.928636909511878,8.812556915872948,9.047008936401628,16
SU2-HaarU4-brickwork,12,0.0,1000,aligned_crossfit,expected_scalar_directional_grad2,0.0010713113537411936,0.0010582069513175808,0.0010844278596326296,16
SU2-HaarU4-brickwork,12,0.0,1000,aligned_crossfit,estimated_parameter_gradient_norm2,2.7768390288973217,2.7424313366427415,2.8119746068877833,16
SU2-HaarU4-brickwork,12,0.0,1000,aligned_crossfit,finite_difference_snr_mean,0.014094739412765987,0.013661712813809398,0.01445955313836272,16
SU2-HaarU4-brickwork,12,0.0,1000,aligned_crossfit,linearized_shots_for_snr1,4670216.401503901,4611342.440014291,4728510.187649616,16
SU2-HaarU4-brickwork,12,0.0,1000,physical,actual_retention,0.0027365511706037874,0.0026921985586173904,0.0027779941705006464,16
SU2-HaarU4-brickwork,12,0.0,1000,physical,rho,0.9338480869685605,0.9187661742267769,0.9479860893164676,16
SU2-HaarU4-brickwork,12,0.0,1000,physical,expected_scalar_directional_grad2,0.00011177797957759375,0.00010989729723542156,0.00011347011127037704,16
SU2-HaarU4-brickwork,12,0.0,1000,physical,estimated_parameter_gradient_norm2,0.28972852306521557,0.2849503191831875,0.2941448048551086,16
SU2-HaarU4-brickwork,12,0.0,1000,physical,finite_difference_snr_mean,0.004530765287534435,0.004391268992992063,0.0046692531204044155,16
SU2-HaarU4-brickwork,12,0.0,1000,physical,linearized_shots_for_snr1,44781462.56492057,44068708.489653945,45556285.2410605,16
SU2-HaarU4-brickwork,12,0.0,1000,random_rank,actual_retention,0.0029192754589436438,0.002853801318631048,0.0029879298769004397,16
SU2-HaarU4-brickwork,12,0.0,1000,random_rank,rho,0.9962027503645354,0.9734883534550048,1.0195331868155122,16
SU2-HaarU4-brickwork,12,0.0,1000,random_rank,expected_scalar_directional_grad2,0.00011918004677135625,0.0001164299501724536,0.00012203315432087875,16
SU2-HaarU4-brickwork,12,0.0,1000,random_rank,estimated_parameter_gradient_norm2,0.30891468123149163,0.3016893140945418,0.31630744932739635,16
SU2-HaarU4-brickwork,12,0.0,1000,random_rank,finite_difference_snr_mean,0.00463793936857421,0.004505818309170357,0.004780651498426358,16
SU2-HaarU4-brickwork,12,0.0,1000,random_rank,linearized_shots_for_snr1,42048468.693807244,41067041.63856428,43007625.98473422,16
SU2-HaarU4-brickwork,12,0.0,10000,aligned_crossfit,actual_retention,0.02616450376413732,0.025817923438385862,0.026505328123732682,16
SU2-HaarU4-brickwork,12,0.0,10000,aligned_crossfit,rho,8.928636909511878,8.813998412041844,9.045107551761667,16
SU2-HaarU4-brickwork,12,0.0,10000,aligned_crossfit,expected_scalar_directional_grad2,0.0010713113537411936,0.0010582924763352449,0.001084651855344872,16
SU2-HaarU4-brickwork,12,0.0,10000,aligned_crossfit,estimated_parameter_gradient_norm2,2.7768390288973217,2.7427660759652626,2.8119733901125734,16
SU2-HaarU4-brickwork,12,0.0,10000,aligned_crossfit,finite_difference_snr_mean,0.04457147957088466,0.04318432932570929,0.0457623044019641,16
SU2-HaarU4-brickwork,12,0.0,10000,aligned_crossfit,linearized_shots_for_snr1,4670216.401503901,4613160.810248723,4727470.619641124,16
SU2-HaarU4-brickwork,12,0.0,10000,physical,actual_retention,0.0027365511706037874,0.0026928810826098997,0.002777181146666078,16
SU2-HaarU4-brickwork,12,0.0,10000,physical,rho,0.9338480869685605,0.91856001761921,0.9477972164175539,16
SU2-HaarU4-brickwork,12,0.0,10000,physical,expected_scalar_directional_grad2,0.00011177797957759375,0.00010988400093913704,0.00011349011328394688,16
SU2-HaarU4-brickwork,12,0.0,10000,physical,estimated_parameter_gradient_norm2,0.28972852306521557,0.2848191665146345,0.2942325805023951,16
SU2-HaarU4-brickwork,12,0.0,10000,physical,finite_difference_snr_mean,0.014327537852236507,0.013883446816937295,0.01476006151851106,16
SU2-HaarU4-brickwork,12,0.0,10000,physical,linearized_shots_for_snr1,44781462.56492057,44079198.97335125,45555408.38306048,16
SU2-HaarU4-brickwork,12,0.0,10000,random_rank,actual_retention,0.0029192754589436438,0.0028536664075727697,0.002987338521391669,16
SU2-HaarU4-brickwork,12,0.0,10000,random_rank,rho,0.9962027503645354,0.9735196973591849,1.019512181549438,16
SU2-HaarU4-brickwork,12,0.0,10000,random_rank,expected_scalar_directional_grad2,0.00011918004677135625,0.00011639956922526422,0.00012199956534053939,16
SU2-HaarU4-brickwork,12,0.0,10000,random_rank,estimated_parameter_gradient_norm2,0.30891468123149163,0.30189158205728794,0.3163730141096447,16
SU2-HaarU4-brickwork,12,0.0,10000,random_rank,finite_difference_snr_mean,0.01466645205445766,0.014243601579561152,0.015114280246536752,16
SU2-HaarU4-brickwork,12,0.0,10000,random_rank,linearized_shots_for_snr1,42048468.693807244,41060917.05461099,43019455.07280139,16
SU2-HaarU4-brickwork,12,0.01,100,aligned_crossfit,actual_retention,0.02656033228451943,0.02622329381204842,0.02691582055339839,16
SU2-HaarU4-brickwork,12,0.01,100,aligned_crossfit,rho,9.063713392092271,8.946048000126023,9.186831383525458,16
SU2-HaarU4-brickwork,12,0.01,100,aligned_crossfit,expected_scalar_directional_grad2,0.000742718736860725,0.0007336336076396643,0.0007519659853198559,16
SU2-HaarU4-brickwork,12,0.01,100,aligned_crossfit,estimated_parameter_gradient_norm2,1.9251269659431296,1.9017064096585379,1.9492413328472384,16
SU2-HaarU4-brickwork,12,0.01,100,aligned_crossfit,finite_difference_snr_mean,0.0036797019164267874,0.0035734816733810106,0.0037745603029327407,16
SU2-HaarU4-brickwork,12,0.01,100,aligned_crossfit,linearized_shots_for_snr1,6736281.339966812,6652544.09499525,6816509.3435158,16
SU2-HaarU4-brickwork,12,0.01,100,physical,actual_retention,0.0038469630986571438,0.0037879261819754057,0.0039013280016763946,16
SU2-HaarU4-brickwork,12,0.01,100,physical,rho,1.3127761574167678,1.2923839634946852,1.3316364043818205,16
SU2-HaarU4-brickwork,12,0.01,100,physical,expected_scalar_directional_grad2,0.00010733892203671372,0.0001055146134953623,0.00010901697570543566,16
SU2-HaarU4-brickwork,12,0.01,100,physical,estimated_parameter_gradient_norm2,0.27822248591928866,0.27365407784944085,0.2825067808142806,16
SU2-HaarU4-brickwork,12,0.01,100,physical,finite_difference_snr_mean,0.0014040252398117002,0.0013609518406370643,0.0014467028502074977,16
SU2-HaarU4-brickwork,12,0.01,100,physical,linearized_shots_for_snr1,46633439.23018036,45909834.04330741,47431439.994470164,16
SU2-HaarU4-brickwork,12,0.01,100,random_rank,actual_retention,0.0029367761459858062,0.0028724009727807225,0.0030036269878441833,16
SU2-HaarU4-brickwork,12,0.01,100,random_rank,rho,1.0021748598176716,0.9802705204678981,1.02553466895629,16
SU2-HaarU4-brickwork,12,0.01,100,random_rank,expected_scalar_directional_grad2,8.188497016814544e-05,8.008396419010678e-05,8.38010697201207e-05,16
SU2-HaarU4-brickwork,12,0.01,100,random_rank,estimated_parameter_gradient_norm2,0.21224584267583294,0.2075576302005595,0.2173565231126009,16
SU2-HaarU4-brickwork,12,0.01,100,random_rank,finite_difference_snr_mean,0.0012186641265763062,0.0011837628298764517,0.0012567947007898325,16
SU2-HaarU4-brickwork,12,0.01,100,random_rank,linearized_shots_for_snr1,61194287.27015308,59786990.25047247,62535652.775790885,16
SU2-HaarU4-brickwork,12,0.01,1000,aligned_crossfit,actual_retention,0.02656033228451943,0.02620895844866881,0.026918168538055575,16
SU2-HaarU4-brickwork,12,0.01,1000,aligned_crossfit,rho,9.063713392092271,8.944764593712364,9.188432308277044,16
SU2-HaarU4-brickwork,12,0.01,1000,aligned_crossfit,expected_scalar_directional_grad2,0.000742718736860725,0.0007337275647170148,0.0007518260516396166,16
SU2-HaarU4-brickwork,12,0.01,1000,aligned_crossfit,estimated_parameter_gradient_norm2,1.9251269659431296,1.9012717259224943,1.9491103203378766,16
SU2-HaarU4-brickwork,12,0.01,1000,aligned_crossfit,finite_difference_snr_mean,0.011636239166395293,0.011299114671213507,0.011937463759967081,16
SU2-HaarU4-brickwork,12,0.01,1000,aligned_crossfit,linearized_shots_for_snr1,6736281.339966812,6653606.2239934625,6819014.860105994,16
SU2-HaarU4-brickwork,12,0.01,1000,physical,actual_retention,0.0038469630986571438,0.0037870523797117247,0.0039023514519816982,16
SU2-HaarU4-brickwork,12,0.01,1000,physical,rho,1.3127761574167678,1.2921318461229443,1.3316273413407935,16
SU2-HaarU4-brickwork,12,0.01,1000,physical,expected_scalar_directional_grad2,0.00010733892203671372,0.0001055392506886673,0.00010898983474171285,16
SU2-HaarU4-brickwork,12,0.01,1000,physical,estimated_parameter_gradient_norm2,0.27822248591928866,0.27358385727884205,0.28254270133771503,16
SU2-HaarU4-brickwork,12,0.01,1000,physical,finite_difference_snr_mean,0.004439917650169194,0.004302657585936638,0.004577188887185228,16
SU2-HaarU4-brickwork,12,0.01,1000,physical,linearized_shots_for_snr1,46633439.23018036,45910453.61186123,47443436.70659082,16
SU2-HaarU4-brickwork,12,0.01,1000,random_rank,actual_retention,0.0029367761459858062,0.0028710904011411183,0.0030043510759868064,16
SU2-HaarU4-brickwork,12,0.01,1000,random_rank,rho,1.0021748598176716,0.9802647276052746,1.0254555621674348,16
SU2-HaarU4-brickwork,12,0.01,1000,random_rank,expected_scalar_directional_grad2,8.188497016814544e-05,8.013144161796218e-05,8.380972142736802e-05,16
SU2-HaarU4-brickwork,12,0.01,1000,random_rank,estimated_parameter_gradient_norm2,0.21224584267583294,0.20757040965109916,0.2171871429255837,16
SU2-HaarU4-brickwork,12,0.01,1000,random_rank,finite_difference_snr_mean,0.0038537543427209875,0.003739955702080886,0.003972153397593829,16
SU2-HaarU4-brickwork,12,0.01,1000,random_rank,linearized_shots_for_snr1,61194287.27015308,59815769.70439878,62542553.97451604,16
SU2-HaarU4-brickwork,12,0.01,10000,aligned_crossfit,actual_retention,0.02656033228451943,0.026212811179144535,0.02692281397555089,16
SU2-HaarU4-brickwork,12,0.01,10000,aligned_crossfit,rho,9.063713392092271,8.94609297937952,9.185068242819021,16
SU2-HaarU4-brickwork,12,0.01,10000,aligned_crossfit,expected_scalar_directional_grad2,0.000742718736860725,0.0007337578860589163,0.0007519427463790105,16
SU2-HaarU4-brickwork,12,0.01,10000,aligned_crossfit,estimated_parameter_gradient_norm2,1.9251269659431296,1.9022600063398267,1.949470571206432,16
SU2-HaarU4-brickwork,12,0.01,10000,aligned_crossfit,finite_difference_snr_mean,0.03679701916426828,0.03575253800970121,0.03773490583102582,16
SU2-HaarU4-brickwork,12,0.01,10000,aligned_crossfit,linearized_shots_for_snr1,6736281.339966812,6651628.018023122,6816449.440138248,16
SU2-HaarU4-brickwork,12,0.01,10000,physical,actual_retention,0.0038469630986571438,0.003786963449956307,0.003903726356379654,16
SU2-HaarU4-brickwork,12,0.01,10000,physical,rho,1.3127761574167678,1.2923549907603784,1.3318113792904003,16
SU2-HaarU4-brickwork,12,0.01,10000,physical,expected_scalar_directional_grad2,0.00010733892203671372,0.00010557601413396615,0.000108987046381805,16
SU2-HaarU4-brickwork,12,0.01,10000,physical,estimated_parameter_gradient_norm2,0.27822248591928866,0.27357607452158733,0.28254834485608826,16
SU2-HaarU4-brickwork,12,0.01,10000,physical,finite_difference_snr_mean,0.014040252398117431,0.013597285041142201,0.014467467484381621,16
SU2-HaarU4-brickwork,12,0.01,10000,physical,linearized_shots_for_snr1,46633439.23018036,45913241.81938525,47443257.4988567,16
SU2-HaarU4-brickwork,12,0.01,10000,random_rank,actual_retention,0.0029367761459858062,0.0028728308311029164,0.003005173646532358,16
SU2-HaarU4-brickwork,12,0.01,10000,random_rank,rho,1.0021748598176716,0.9802198426026348,1.026034396057699,16
SU2-HaarU4-brickwork,12,0.01,10000,random_rank,expected_scalar_directional_grad2,8.188497016814544e-05,8.003226646217033e-05,8.38199509694651e-05,16
SU2-HaarU4-brickwork,12,0.01,10000,random_rank,estimated_parameter_gradient_norm2,0.21224584267583294,0.20751606801315498,0.21733328006406585,16
SU2-HaarU4-brickwork,12,0.01,10000,random_rank,finite_difference_snr_mean,0.012186641265763583,0.011826551357416752,0.012567744574430433,16
SU2-HaarU4-brickwork,12,0.01,10000,random_rank,linearized_shots_for_snr1,61194287.27015308,59787794.39867488,62546739.02444873,16
SU2-HaarU4-brickwork,12,0.03,100,aligned_crossfit,actual_retention,0.027072868663776388,0.02673878414542704,0.027417531194331966,16
SU2-HaarU4-brickwork,12,0.03,100,aligned_crossfit,rho,9.238616431513709,9.123499196860998,9.355574185897094,16
SU2-HaarU4-brickwork,12,0.03,100,aligned_crossfit,expected_scalar_directional_grad2,0.0004433975953232125,0.0004383947251054155,0.0004485767608433564,16
SU2-HaarU4-brickwork,12,0.03,100,aligned_crossfit,estimated_parameter_gradient_norm2,1.14928656707791,1.13620036861177,1.1629006558747907,16
SU2-HaarU4-brickwork,12,0.03,100,aligned_crossfit,finite_difference_snr_mean,0.0028293769076750876,0.002754844869271289,0.0028987020406419785,16
SU2-HaarU4-brickwork,12,0.03,100,aligned_crossfit,linearized_shots_for_snr1,11282868.803612962,11153339.203152418,11411968.199378252,16
SU2-HaarU4-brickwork,12,0.03,100,physical,actual_retention,0.0060402280600233,0.005947450358382795,0.006126806633386783,16
SU2-HaarU4-brickwork,12,0.03,100,physical,rho,2.0612278254829643,2.029316043338776,2.0908193842670517,16
SU2-HaarU4-brickwork,12,0.03,100,physical,expected_scalar_directional_grad2,9.87350182287381e-05,9.70755238250919e-05,0.00010028063047842811,16
SU2-HaarU4-brickwork,12,0.03,100,physical,estimated_parameter_gradient_norm2,0.2559211672489641,0.25162473055421286,0.2598887498558191,16
SU2-HaarU4-brickwork,12,0.03,100,physical,finite_difference_snr_mean,0.0013465959106808,0.0013058452453568379,0.001387621017616513,16
SU2-HaarU4-brickwork,12,0.03,100,physical,linearized_shots_for_snr1,50697170.746006526,49897524.052543715,51550995.867820255,16
SU2-HaarU4-brickwork,12,0.03,100,random_rank,actual_retention,0.002945896368250375,0.002882056183199042,0.003013550217573106,16
SU2-HaarU4-brickwork,12,0.03,100,random_rank,rho,1.00528713566546,0.9837901049530587,1.028699126949177,16
SU2-HaarU4-brickwork,12,0.03,100,random_rank,expected_scalar_directional_grad2,4.8104944409402345e-05,4.7055268377945934e-05,4.924745193345299e-05,16
SU2-HaarU4-brickwork,12,0.03,100,random_rank,estimated_parameter_gradient_norm2,0.12468801590917084,0.12196911479754942,0.12766405741333153,16
SU2-HaarU4-brickwork,12,0.03,100,random_rank,finite_difference_snr_mean,0.0009353041579108438,0.0009108519281182205,0.000962254355829252,16
SU2-HaarU4-brickwork,12,0.03,100,random_rank,linearized_shots_for_snr1,104163808.66599095,101780371.36864802,106403893.62046966,16
SU2-HaarU4-brickwork,12,0.03,1000,aligned_crossfit,actual_retention,0.027072868663776388,0.026741816627803252,0.027409769621744084,16
SU2-HaarU4-brickwork,12,0.03,1000,aligned_crossfit,rho,9.238616431513709,9.126912106957036,9.355078338032628,16
SU2-HaarU4-brickwork,12,0.03,1000,aligned_crossfit,expected_scalar_directional_grad2,0.0004433975953232125,0.0004384678381074884,0.0004485026677568411,16
SU2-HaarU4-brickwork,12,0.03,1000,aligned_crossfit,estimated_parameter_gradient_norm2,1.14928656707791,1.1364674549570561,1.1629486887314553,16
SU2-HaarU4-brickwork,12,0.03,1000,aligned_crossfit,finite_difference_snr_mean,0.008947275387337337,0.008709394818120424,0.009164189297167528,16
SU2-HaarU4-brickwork,12,0.03,1000,aligned_crossfit,linearized_shots_for_snr1,11282868.803612962,11146565.632619107,11412441.702420248,16
SU2-HaarU4-brickwork,12,0.03,1000,physical,actual_retention,0.0060402280600233,0.005946837400990891,0.006128776735760876,16
SU2-HaarU4-brickwork,12,0.03,1000,physical,rho,2.0612278254829643,2.02998043786393,2.0910618327584403,16
SU2-HaarU4-brickwork,12,0.03,1000,physical,expected_scalar_directional_grad2,9.87350182287381e-05,9.706549559518236e-05,0.00010027066774943482,16
SU2-HaarU4-brickwork,12,0.03,1000,physical,estimated_parameter_gradient_norm2,0.2559211672489641,0.251598656032124,0.25987668141295867,16
SU2-HaarU4-brickwork,12,0.03,1000,physical,finite_difference_snr_mean,0.004258310165620056,0.004125958782970133,0.004389948232884482,16
SU2-HaarU4-brickwork,12,0.03,1000,physical,linearized_shots_for_snr1,50697170.746006526,49885547.19351783,51572598.36861713,16
SU2-HaarU4-brickwork,12,0.03,1000,random_rank,actual_retention,0.002945896368250375,0.0028823679997678742,0.003015727216158959,16
SU2-HaarU4-brickwork,12,0.03,1000,random_rank,rho,1.00528713566546,0.9832178214191202,1.0286977086121432,16
SU2-HaarU4-brickwork,12,0.03,1000,random_rank,expected_scalar_directional_grad2,4.8104944409402345e-05,4.703400256815185e-05,4.92633943622965e-05,16
SU2-HaarU4-brickwork,12,0.03,1000,random_rank,estimated_parameter_gradient_norm2,0.12468801590917084,0.12191498858906935,0.12765704545745635,16
SU2-HaarU4-brickwork,12,0.03,1000,random_rank,finite_difference_snr_mean,0.002957691444024175,0.002881932971037823,0.00304451947653119,16
SU2-HaarU4-brickwork,12,0.03,1000,random_rank,linearized_shots_for_snr1,104163808.66599095,101733229.8467625,106440561.7534958,16
SU2-HaarU4-brickwork,12,0.03,10000,aligned_crossfit,actual_retention,0.027072868663776388,0.02674284342886417,0.02741751683455484,16
SU2-HaarU4-brickwork,12,0.03,10000,aligned_crossfit,rho,9.238616431513709,9.124559201462255,9.354088403451176,16
SU2-HaarU4-brickwork,12,0.03,10000,aligned_crossfit,expected_scalar_directional_grad2,0.0004433975953232125,0.000438384402745788,0.00044851673255997436,16
SU2-HaarU4-brickwork,12,0.03,10000,aligned_crossfit,estimated_parameter_gradient_norm2,1.14928656707791,1.136259181642151,1.1628648455916157,16
SU2-HaarU4-brickwork,12,0.03,10000,aligned_crossfit,finite_difference_snr_mean,0.02829376907675137,0.02755386358709327,0.028979973169399556,16
SU2-HaarU4-brickwork,12,0.03,10000,aligned_crossfit,linearized_shots_for_snr1,11282868.803612962,11149418.184861649,11411439.041411402,16
SU2-HaarU4-brickwork,12,0.03,10000,physical,actual_retention,0.0060402280600233,0.005946437825210074,0.006127456681465274,16
SU2-HaarU4-brickwork,12,0.03,10000,physical,rho,2.0612278254829643,2.0295229598885203,2.090979228381304,16
SU2-HaarU4-brickwork,12,0.03,10000,physical,expected_scalar_directional_grad2,9.87350182287381e-05,9.709776626729035e-05,0.00010026699609190683,16
SU2-HaarU4-brickwork,12,0.03,10000,physical,estimated_parameter_gradient_norm2,0.2559211672489641,0.2516119641725955,0.2598627374337891,16
SU2-HaarU4-brickwork,12,0.03,10000,physical,finite_difference_snr_mean,0.013465959106808326,0.013050373870677937,0.013868684119843456,16
SU2-HaarU4-brickwork,12,0.03,10000,physical,linearized_shots_for_snr1,50697170.746006526,49894793.939523555,51572212.3709927,16
SU2-HaarU4-brickwork,12,0.03,10000,random_rank,actual_retention,0.002945896368250375,0.002881146568996645,0.0030150723567489734,16
SU2-HaarU4-brickwork,12,0.03,10000,random_rank,rho,1.00528713566546,0.9836085578306132,1.0284977014080694,16
SU2-HaarU4-brickwork,12,0.03,10000,random_rank,expected_scalar_directional_grad2,4.8104944409402345e-05,4.702137781542925e-05,4.925410111686547e-05,16
SU2-HaarU4-brickwork,12,0.03,10000,random_rank,estimated_parameter_gradient_norm2,0.12468801590917084,0.12190231050241378,0.12760567230805253,16
SU2-HaarU4-brickwork,12,0.03,10000,random_rank,finite_difference_snr_mean,0.00935304157910892,0.009103172543950436,0.009624411158284102,16
SU2-HaarU4-brickwork,12,0.03,10000,random_rank,linearized_shots_for_snr1,104163808.66599095,101697567.65208857,106429933.75662395,16
SU2-HaarU4-brickwork,12,0.05,100,aligned_crossfit,actual_retention,0.02784618730737313,0.027488784616535537,0.028191856583538066,16
SU2-HaarU4-brickwork,12,0.05,100,aligned_crossfit,rho,9.502511418641093,9.378593664362102,9.62399701493179,16
SU2-HaarU4-brickwork,12,0.05,100,aligned_crossfit,expected_scalar_directional_grad2,0.00028294943051458124,0.00027952781602482465,0.0002862456118723295,16
SU2-HaarU4-brickwork,12,0.05,100,aligned_crossfit,estimated_parameter_gradient_norm2,0.73340492389392,0.7244561071052283,0.7417735146976993,16
SU2-HaarU4-brickwork,12,0.05,100,aligned_crossfit,finite_difference_snr_mean,0.0022641198193274685,0.0022035833857884757,0.002318509301225088,16
SU2-HaarU4-brickwork,12,0.05,100,aligned_crossfit,linearized_shots_for_snr1,17681456.41171451,17470311.68449533,17895168.79029842,16
SU2-HaarU4-brickwork,12,0.05,100,physical,actual_retention,0.008920155251687613,0.008783431234165274,0.009047826870766676,16
SU2-HaarU4-brickwork,12,0.05,100,physical,rho,3.0440029796384094,2.999262011857207,3.088402536798067,16
SU2-HaarU4-brickwork,12,0.05,100,physical,expected_scalar_directional_grad2,9.049543116404282e-05,8.8986632407746e-05,9.191553107608562e-05,16
SU2-HaarU4-brickwork,12,0.05,100,physical,estimated_parameter_gradient_norm2,0.23456415757719892,0.23059696836345978,0.23818058893890204,16
SU2-HaarU4-brickwork,12,0.05,100,physical,finite_difference_snr_mean,0.0012891990171996312,0.0012504024511980744,0.0013288516630289955,16
SU2-HaarU4-brickwork,12,0.05,100,physical,linearized_shots_for_snr1,55313163.304399714,54440450.21722366,56260928.42760356,16
