family,n,bitflip_rate,shots,metric,contrast,ratio_of_means,ci_low,ci_high,paired_circuits
U1-RZ-XY-line,10,0.03,10000,actual_retention,random_over_physical,0.02474799448648226,0.023684227611494427,0.025808478703846373,20
U1-RZ-XY-line,10,0.03,10000,expected_scalar_directional_grad2,random_over_physical,0.024181860184197497,0.023059370309176767,0.02528981410364559,20
U1-RZ-XY-line,10,0.03,10000,finite_difference_snr_mean,random_over_physical,0.15542196080214005,0.1478104509956958,0.16266893380072428,20
U1-RZ-XY-line,10,0.05,100,actual_retention,aligned_over_physical,1.189009632275669,1.167975443657615,1.2100981252770766,20
U1-RZ-XY-line,10,0.05,100,expected_scalar_directional_grad2,aligned_over_physical,1.18727797441415,1.1672297804301046,1.2080101021548437,20
U1-RZ-XY-line,10,0.05,100,finite_difference_snr_mean,aligned_over_physical,1.102944165841301,1.0715887349023996,1.13221265287749,20
U1-RZ-XY-line,10,0.05,100,linearized_shots_for_snr1,physical_over_aligned,1.187757212582314,1.166467932410495,1.209210044177711,20
U1-RZ-XY-line,10,0.05,100,actual_retention,random_over_physical,0.02266314626612988,0.02168764384210018,0.023632013051588338,20
U1-RZ-XY-line,10,0.05,100,expected_scalar_directional_grad2,random_over_physical,0.022059667066947803,0.021030112292375974,0.023052198683341702,20
U1-RZ-XY-line,10,0.05,100,finite_difference_snr_mean,random_over_physical,0.14906748148377638,0.14197422609711408,0.15573906132324916,20
U1-RZ-XY-line,10,0.05,1000,actual_retention,aligned_over_physical,1.189009632275669,1.168118310668666,1.209873440634838,20
U1-RZ-XY-line,10,0.05,1000,expected_scalar_directional_grad2,aligned_over_physical,1.18727797441415,1.1669790689115171,1.2079109596166007,20
U1-RZ-XY-line,10,0.05,1000,finite_difference_snr_mean,aligned_over_physical,1.1029441658413006,1.0716756540486545,1.1324674965824537,20
U1-RZ-XY-line,10,0.05,1000,linearized_shots_for_snr1,physical_over_aligned,1.187757212582314,1.166618412304715,1.2092364642792486,20
U1-RZ-XY-line,10,0.05,1000,actual_retention,random_over_physical,0.02266314626612988,0.021670750799967903,0.0235892617076089,20
U1-RZ-XY-line,10,0.05,1000,expected_scalar_directional_grad2,random_over_physical,0.022059667066947803,0.021021775203057685,0.023069609289553476,20
U1-RZ-XY-line,10,0.05,1000,finite_difference_snr_mean,random_over_physical,0.149067481483778,0.141783758791594,0.15564929196640603,20
U1-RZ-XY-line,10,0.05,10000,actual_retention,aligned_over_physical,1.189009632275669,1.1680297863922524,1.2092260404906026,20
U1-RZ-XY-line,10,0.05,10000,expected_scalar_directional_grad2,aligned_over_physical,1.18727797441415,1.1664299478132845,1.2084515106844467,20
U1-RZ-XY-line,10,0.05,10000,finite_difference_snr_mean,aligned_over_physical,1.1029441658413006,1.0722902617066383,1.1329034958894972,20
U1-RZ-XY-line,10,0.05,10000,linearized_shots_for_snr1,physical_over_aligned,1.187757212582314,1.166421439111814,1.2098221292612992,20
U1-RZ-XY-line,10,0.05,10000,actual_retention,random_over_physical,0.02266314626612988,0.02165668483354219,0.02363645415598425,20
U1-RZ-XY-line,10,0.05,10000,expected_scalar_directional_grad2,random_over_physical,0.022059667066947803,0.021005661614063743,0.023062575589946253,20
U1-RZ-XY-line,10,0.05,10000,finite_difference_snr_mean,random_over_physical,0.1490674814837787,0.14206164136499516,0.15570291863726482,20
U1-RZ-XY-line,12,0.0,100,actual_retention,aligned_over_physical,1.2027143733893142,1.1782552877025474,1.2280006347483956,20
U1-RZ-XY-line,12,0.0,100,expected_scalar_directional_grad2,aligned_over_physical,1.2097727856056972,1.1860439374576843,1.2334766195421045,20
U1-RZ-XY-line,12,0.0,100,finite_difference_snr_mean,aligned_over_physical,1.1116140355619117,1.0827789909437973,1.1426265604476218,20
U1-RZ-XY-line,12,0.0,100,linearized_shots_for_snr1,physical_over_aligned,1.2121715567228597,1.187790953758055,1.236965973019952,20
U1-RZ-XY-line,12,0.0,100,actual_retention,random_over_physical,0.04045469681518963,0.038905019454082285,0.041913506424429196,20
U1-RZ-XY-line,12,0.0,100,expected_scalar_directional_grad2,random_over_physical,0.0397534814449346,0.0381862683766709,0.041286622388132306,20
U1-RZ-XY-line,12,0.0,100,finite_difference_snr_mean,random_over_physical,0.2047447044971816,0.19582875558606666,0.21408250283123614,20
U1-RZ-XY-line,12,0.0,1000,actual_retention,aligned_over_physical,1.2027143733893142,1.1782526293467883,1.2281196296989203,20
U1-RZ-XY-line,12,0.0,1000,expected_scalar_directional_grad2,aligned_over_physical,1.2097727856056972,1.1868593937823315,1.2340588575725613,20
U1-RZ-XY-line,12,0.0,1000,finite_difference_snr_mean,aligned_over_physical,1.111614035561912,1.0822980006719065,1.1429055567129094,20
U1-RZ-XY-line,12,0.0,1000,linearized_shots_for_snr1,physical_over_aligned,1.2121715567228597,1.187748053368547,1.2376540899537178,20
U1-RZ-XY-line,12,0.0,1000,actual_retention,random_over_physical,0.04045469681518963,0.038925101743214584,0.04191598039635455,20
U1-RZ-XY-line,12,0.0,1000,expected_scalar_directional_grad2,random_over_physical,0.0397534814449346,0.03820630550883873,0.04132677844199819,20
U1-RZ-XY-line,12,0.0,1000,finite_difference_snr_mean,random_over_physical,0.20474470449718155,0.19565423546867333,0.21418141096734097,20
U1-RZ-XY-line,12,0.0,10000,actual_retention,aligned_over_physical,1.2027143733893142,1.1777477210208154,1.2275898529460736,20
U1-RZ-XY-line,12,0.0,10000,expected_scalar_directional_grad2,aligned_over_physical,1.2097727856056972,1.1865869411077632,1.2339706012240694,20
U1-RZ-XY-line,12,0.0,10000,finite_difference_snr_mean,aligned_over_physical,1.111614035561912,1.0829858312369802,1.1437282884310391,20
U1-RZ-XY-line,12,0.0,10000,linearized_shots_for_snr1,physical_over_aligned,1.2121715567228597,1.1872380095889516,1.237179743134388,20
U1-RZ-XY-line,12,0.0,10000,actual_retention,random_over_physical,0.04045469681518963,0.03892472411612333,0.04193026499361379,20
U1-RZ-XY-line,12,0.0,10000,expected_scalar_directional_grad2,random_over_physical,0.0397534814449346,0.03822735447017505,0.041253632675409574,20
U1-RZ-XY-line,12,0.0,10000,finite_difference_snr_mean,random_over_physical,0.20474470449718166,0.19563508280966077,0.2139917248831241,20
U1-RZ-XY-line,12,0.01,100,actual_retention,aligned_over_physical,1.2594946550804416,1.2357039406100976,1.284334238244888,20
U1-RZ-XY-line,12,0.01,100,expected_scalar_directional_grad2,aligned_over_physical,1.2643581216019641,1.2416769984111669,1.2877487827779892,20
U1-RZ-XY-line,12,0.01,100,finite_difference_snr_mean,aligned_over_physical,1.1351618762715332,1.1095456203591247,1.1625381227456824,20
U1-RZ-XY-line,12,0.01,100,linearized_shots_for_snr1,physical_over_aligned,1.266684835349364,1.243360219666481,1.2912743579759236,20
U1-RZ-XY-line,12,0.01,100,actual_retention,random_over_physical,0.009515632613252396,0.008998533549071649,0.010083832195596831,20
U1-RZ-XY-line,12,0.01,100,expected_scalar_directional_grad2,random_over_physical,0.009335842550974426,0.008835900628175788,0.009876935673514883,20
U1-RZ-XY-line,12,0.01,100,finite_difference_snr_mean,random_over_physical,0.1002250191962844,0.09687770996931631,0.1035842149734658,20
U1-RZ-XY-line,12,0.01,1000,actual_retention,aligned_over_physical,1.2594946550804416,1.236112943643321,1.2839584069301981,20
U1-RZ-XY-line,12,0.01,1000,expected_scalar_directional_grad2,aligned_over_physical,1.2643581216019641,1.2421212689238061,1.2872429831025864,20
U1-RZ-XY-line,12,0.01,1000,finite_difference_snr_mean,aligned_over_physical,1.135161876271534,1.1093695351173707,1.1627197284331965,20
U1-RZ-XY-line,12,0.01,1000,linearized_shots_for_snr1,physical_over_aligned,1.266684835349364,1.2434490381141883,1.2909273969731045,20
U1-RZ-XY-line,12,0.01,1000,actual_retention,random_over_physical,0.009515632613252396,0.008990101579160704,0.01007874581578842,20
U1-RZ-XY-line,12,0.01,1000,expected_scalar_directional_grad2,random_over_physical,0.009335842550974426,0.008838899093081701,0.009872817955281624,20
U1-RZ-XY-line,12,0.01,1000,finite_difference_snr_mean,random_over_physical,0.10022501919628704,0.09686932510185309,0.10354069061034142,20
U1-RZ-XY-line,12,0.01,10000,actual_retention,aligned_over_physical,1.2594946550804416,1.2364239728775777,1.2844127420496059,20
U1-RZ-XY-line,12,0.01,10000,expected_scalar_directional_grad2,aligned_over_physical,1.2643581216019641,1.2423464758261038,1.287170640117432,20
U1-RZ-XY-line,12,0.01,10000,finite_difference_snr_mean,aligned_over_physical,1.1351618762715332,1.1091229342884161,1.162530760226324,20
U1-RZ-XY-line,12,0.01,10000,linearized_shots_for_snr1,physical_over_aligned,1.266684835349364,1.2434147564812417,1.2913629198665884,20
U1-RZ-XY-line,12,0.01,10000,actual_retention,random_over_physical,0.009515632613252396,0.008982870914209438,0.010088474464041378,20
U1-RZ-XY-line,12,0.01,10000,expected_scalar_directional_grad2,random_over_physical,0.009335842550974426,0.008839655627910161,0.00987987518803528,20
U1-RZ-XY-line,12,0.01,10000,finite_difference_snr_mean,random_over_physical,0.10022501919628758,0.096876442206727,0.10360014664325856,20
U1-RZ-XY-line,12,0.03,100,actual_retention,aligned_over_physical,1.1989985664942295,1.1800786067923728,1.2190697926160712,20
U1-RZ-XY-line,12,0.03,100,expected_scalar_directional_grad2,aligned_over_physical,1.2010105994873386,1.1829072428765068,1.2198779771716939,20
U1-RZ-XY-line,12,0.03,100,finite_difference_snr_mean,aligned_over_physical,1.1041330498220938,1.0815281732216337,1.1267111122062456,20
U1-RZ-XY-line,12,0.03,100,linearized_shots_for_snr1,physical_over_aligned,1.202896224036535,1.1840858680680713,1.2231799786145165,20
U1-RZ-XY-line,12,0.03,100,actual_retention,random_over_physical,0.00857784527805358,0.008121116877607325,0.009074784362257976,20
U1-RZ-XY-line,12,0.03,100,expected_scalar_directional_grad2,random_over_physical,0.008375444710476885,0.007947066632581913,0.008864382547540971,20
U1-RZ-XY-line,12,0.03,100,finite_difference_snr_mean,random_over_physical,0.09457986060911426,0.09146588848524219,0.09774525867787995,20
U1-RZ-XY-line,12,0.03,1000,actual_retention,aligned_over_physical,1.1989985664942295,1.180521014868727,1.218794247758023,20
U1-RZ-XY-line,12,0.03,1000,expected_scalar_directional_grad2,aligned_over_physical,1.2010105994873386,1.1830590055622974,1.2196367777353452,20
U1-RZ-XY-line,12,0.03,1000,finite_difference_snr_mean,aligned_over_physical,1.1041330498220945,1.082044116802782,1.1274850128371878,20
U1-RZ-XY-line,12,0.03,1000,linearized_shots_for_snr1,physical_over_aligned,1.202896224036535,1.1834715966338631,1.2228588666935805,20
U1-RZ-XY-line,12,0.03,1000,actual_retention,random_over_physical,0.00857784527805358,0.00812315676760312,0.009069845874005864,20
U1-RZ-XY-line,12,0.03,1000,expected_scalar_directional_grad2,random_over_physical,0.008375444710476885,0.007949854134722139,0.008840200447432582,20
U1-RZ-XY-line,12,0.03,1000,finite_difference_snr_mean,random_over_physical,0.09457986060911726,0.09135757569653315,0.0975710450913961,20
U1-RZ-XY-line,12,0.03,10000,actual_retention,aligned_over_physical,1.1989985664942295,1.179678426580073,1.219624256211758,20
U1-RZ-XY-line,12,0.03,10000,expected_scalar_directional_grad2,aligned_over_physical,1.2010105994873386,1.1833213404527687,1.2203222840772772,20
U1-RZ-XY-line,12,0.03,10000,finite_difference_snr_mean,aligned_over_physical,1.1041330498220936,1.0817201189609975,1.1263511940662485,20
U1-RZ-XY-line,12,0.03,10000,linearized_shots_for_snr1,physical_over_aligned,1.202896224036535,1.1836842207798526,1.2231844332236497,20
U1-RZ-XY-line,12,0.03,10000,actual_retention,random_over_physical,0.00857784527805358,0.008117593433534711,0.009079457062526521,20
U1-RZ-XY-line,12,0.03,10000,expected_scalar_directional_grad2,random_over_physical,0.008375444710476885,0.007945432038832289,0.0088439395977384,20
U1-RZ-XY-line,12,0.03,10000,finite_difference_snr_mean,random_over_physical,0.09457986060911816,0.0914883967319742,0.09767080495838705,20
U1-RZ-XY-line,12,0.05,100,actual_retention,aligned_over_physical,1.1498823512535954,1.134414236699025,1.1660255163830864,20
U1-RZ-XY-line,12,0.05,100,expected_scalar_directional_grad2,aligned_over_physical,1.1497395495240024,1.1348426380758094,1.1651850320690267,20
U1-RZ-XY-line,12,0.05,100,finite_difference_snr_mean,aligned_over_physical,1.079427833510589,1.058487153609658,1.0996781985459478,20
U1-RZ-XY-line,12,0.05,100,linearized_shots_for_snr1,physical_over_aligned,1.151027286334995,1.1351522791696558,1.167709857393116,20
U1-RZ-XY-line,12,0.05,100,actual_retention,random_over_physical,0.00768693764799045,0.007313217949177663,0.008107648149871298,20
U1-RZ-XY-line,12,0.05,100,expected_scalar_directional_grad2,random_over_physical,0.007471382383151146,0.007112023559417562,0.00787379883951178,20
U1-RZ-XY-line,12,0.05,100,finite_difference_snr_mean,random_over_physical,0.08892886614501724,0.085996053305157,0.09177601209829749,20
U1-RZ-XY-line,12,0.05,1000,actual_retention,aligned_over_physical,1.1498823512535954,1.1346195674186366,1.165678389355646,20
U1-RZ-XY-line,12,0.05,1000,expected_scalar_directional_grad2,aligned_over_physical,1.1497395495240024,1.1349221448373525,1.1651601843800543,20
U1-RZ-XY-line,12,0.05,1000,finite_difference_snr_mean,aligned_over_physical,1.0794278335105894,1.0589170678475337,1.0996279030396172,20
U1-RZ-XY-line,12,0.05,1000,linearized_shots_for_snr1,physical_over_aligned,1.151027286334995,1.1352384943372154,1.1673878821060628,20
U1-RZ-XY-line,12,0.05,1000,actual_retention,random_over_physical,0.00768693764799045,0.007302065321242438,0.008097928552593251,20
U1-RZ-XY-line,12,0.05,1000,expected_scalar_directional_grad2,random_over_physical,0.007471382383151146,0.007100407210270682,0.00787917041326448,20
U1-RZ-XY-line,12,0.05,1000,finite_difference_snr_mean,random_over_physical,0.08892886614502042,0.08605299236709106,0.09185671849691514,20
U1-RZ-XY-line,12,0.05,10000,actual_retention,aligned_over_physical,1.1498823512535954,1.1350041591628466,1.1662752968778454,20
U1-RZ-XY-line,12,0.05,10000,expected_scalar_directional_grad2,aligned_over_physical,1.1497395495240024,1.134897332552021,1.1652043081738603,20
U1-RZ-XY-line,12,0.05,10000,finite_difference_snr_mean,aligned_over_physical,1.079427833510589,1.0588324966309606,1.0993925766840185,20
U1-RZ-XY-line,12,0.05,10000,linearized_shots_for_snr1,physical_over_aligned,1.151027286334995,1.1352250381146831,1.1677121502387997,20
U1-RZ-XY-line,12,0.05,10000,actual_retention,random_over_physical,0.00768693764799045,0.0073055294338627555,0.008107694571639327,20
U1-RZ-XY-line,12,0.05,10000,expected_scalar_directional_grad2,random_over_physical,0.007471382383151146,0.007113086436015631,0.007872851308010376,20
U1-RZ-XY-line,12,0.05,10000,finite_difference_snr_mean,random_over_physical,0.08892886614502135,0.0860298663717459,0.09182776516101435,20
