profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,group,metric,mean,ci95_low,ci95_high,isotropic_reference
v2_depth,prespecified depth-onset and saturation study,12,1.0,gaussian,Z,0.0,96,1,U1,N_times_pairwise_purity,44.760764839134225,42.81893688447478,46.881749477482465,1.0
v2_depth,prespecified depth-onset and saturation study,12,1.0,gaussian,Z,0.0,96,1,U1,deff_over_N,0.022529182250926545,0.021508069508718298,0.023571918907700173,1.0
v2_depth,prespecified depth-onset and saturation study,12,1.0,gaussian,Z,0.0,96,2,generic_family_balanced,N_times_pairwise_purity,42.54764640358059,41.50434257095493,43.67973366884103,1.0
v2_depth,prespecified depth-onset and saturation study,12,1.0,gaussian,Z,0.0,96,2,generic_family_balanced,deff_over_N,0.027122480685574882,0.02665025531358124,0.027581017580026564,1.0
v2_depth,prespecified depth-onset and saturation study,12,1.0,gaussian,Z,0.0,96,2,U1,N_times_pairwise_purity,44.760764839134225,42.77676468244606,46.8241510397847,1.0
v2_depth,prespecified depth-onset and saturation study,12,1.0,gaussian,Z,0.0,96,2,U1,deff_over_N,0.022529182250926545,0.02156383700110863,0.023536655516999128,1.0
v2_depth,prespecified depth-onset and saturation study,12,2.0,gaussian,Z,0.0,96,1,generic_family_balanced,N_times_pairwise_purity,21.320207023213076,20.97427844453219,21.68724670125849,1.0
v2_depth,prespecified depth-onset and saturation study,12,2.0,gaussian,Z,0.0,96,1,generic_family_balanced,deff_over_N,0.05592769262994491,0.0552306554444729,0.05664189213045684,1.0
v2_depth,prespecified depth-onset and saturation study,12,2.0,gaussian,Z,0.0,96,1,U1,N_times_pairwise_purity,33.71178520915871,32.516624296782446,35.21436250701042,1.0
v2_depth,prespecified depth-onset and saturation study,12,2.0,gaussian,Z,0.0,96,1,U1,deff_over_N,0.029840833891623453,0.028676158601289962,0.030794101129394673,1.0
v2_depth,prespecified depth-onset and saturation study,12,2.0,gaussian,Z,0.0,96,2,generic_family_balanced,N_times_pairwise_purity,21.320207023213076,20.975096596753062,21.68171203303385,1.0
v2_depth,prespecified depth-onset and saturation study,12,2.0,gaussian,Z,0.0,96,2,generic_family_balanced,deff_over_N,0.05592769262994491,0.05521423292139555,0.05664870983201722,1.0
v2_depth,prespecified depth-onset and saturation study,12,2.0,gaussian,Z,0.0,96,2,U1,N_times_pairwise_purity,33.71178520915871,32.52589121289679,35.245634110765515,1.0
v2_depth,prespecified depth-onset and saturation study,12,2.0,gaussian,Z,0.0,96,2,U1,deff_over_N,0.029840833891623453,0.02869312010076507,0.03077927902906465,1.0
