profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,omitted_family,remaining_families,full_family_balanced_mean,leave_one_family_out_mean,absolute_shift
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,pairwise_purity,SU2-CNOT-line,2,0.02662446828680282,0.031008101480586255,0.004383633193783435
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,pairwise_purity,SU2-HaarU4-brickwork,2,0.02662446828680282,0.025757783038558447,-0.000866685248244372
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,sample_covariance_purity,RY-RZ-CZ-line,2,0.03676379674214861,0.03328348367104225,-0.0034803130711063557
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,sample_covariance_purity,SU2-CNOT-line,2,0.03676379674214861,0.04110176709016346,0.00433797034801485
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,sample_covariance_purity,SU2-HaarU4-brickwork,2,0.03676379674214861,0.035906139465240114,-0.0008576572769084939
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,trC3_u_stat,RY-RZ-CZ-line,2,0.0010689490683994083,0.0008141516344011208,-0.0002547974339982876
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,trC3_u_stat,SU2-CNOT-line,2,0.0010689490683994083,0.0013740454171159583,0.0003050963487165499
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,trC3_u_stat,SU2-HaarU4-brickwork,2,0.0010689490683994083,0.0010186501536811458,-5.029891471826256e-05
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,Ffull_over_FQ_mean,RY-RZ-CZ-line,2,0.44813248645290754,0.45620467733412884,0.008072190881221297
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,Ffull_over_FQ_mean,SU2-CNOT-line,2,0.44813248645290754,0.44533948638957777,-0.002793000063329776
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,Ffull_over_FQ_mean,SU2-HaarU4-brickwork,2,0.44813248645290754,0.4428532956350161,-0.005279190817891466
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,1,haar_alignment_z,RY-RZ-CZ-line,2,21.65849393708078,8.726738010697737,-12.931755926383044
