profile,analysis_role,job_id,circuit_id,family,n,depth_factor,tangent_count_used,k,regular_fraction,state_norm_error,horizontal_overlap_max,probability_sum_error,probability_tangent_sum_max,fisher_violation_max,theorem_bound_slack_sample
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i0|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i0,RY-RZ-CZ-line,16,6.0,96,2,1.0,8.881784197001252e-16,1.024003554061269e-16,4.440892098500626e-16,7.101524229780054e-18,-0.460942199973348,1.2484585500291538
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-CNOT-line|n16|d96|i8|dir=gaussian|basis=Z|eta=0,SU2-CNOT-line|n16|d96|i8,SU2-CNOT-line,16,6.0,96,1,1.0,4.773959005888173e-15,4.339307877463901e-16,4.440892098500626e-15,6.0715321659188256e-18,-0.4829037053674459,0.4161921342446855
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-CNOT-line|n16|d96|i8|dir=gaussian|basis=Z|eta=0,SU2-CNOT-line|n16|d96|i8,SU2-CNOT-line,16,6.0,96,2,1.0,4.773959005888173e-15,4.339307877463901e-16,4.440892098500626e-15,6.0715321659188256e-18,-0.4829037053674459,1.2122690073101268
v2_large_n,large-n finite-size extension; not an asymptotic proof,U1-RZ-XY-line|n14|d84|i4|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n14|d84|i4,U1-RZ-XY-line,14,6.0,96,1,1.0,3.219646771412954e-15,1.3556911177415093e-15,2.7755575615628917e-15,5.551115123125783e-17,-0.2462835764517343,0.3415449912646565
v2_large_n,large-n finite-size extension; not an asymptotic proof,U1-RZ-XY-line|n14|d84|i4|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n14|d84|i4,U1-RZ-XY-line,14,6.0,96,2,1.0,3.219646771412954e-15,1.3556911177415093e-15,2.7755575615628917e-15,5.551115123125783e-17,-0.2462835764517343,1.1187628664156994
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i1|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i1,RY-RZ-CZ-line,16,6.0,96,1,1.0,5.551115123125783e-15,8.228552548791224e-16,6.661338147750939e-15,7.37257477290143e-18,-0.4404622424659732,0.4281985925433443
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i1|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i1,RY-RZ-CZ-line,16,6.0,96,2,1.0,5.551115123125783e-15,8.228552548791224e-16,6.661338147750939e-15,7.37257477290143e-18,-0.4404622424659732,1.2472030209515814
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-CNOT-line|n16|d96|i9|dir=gaussian|basis=Z|eta=0,SU2-CNOT-line|n16|d96|i9,SU2-CNOT-line,16,6.0,96,1,1.0,1.1102230246251563e-15,2.097943040300165e-16,1.7763568394002505e-15,6.938893903907228e-18,-0.4771145587831017,0.4163294582721676
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-CNOT-line|n16|d96|i9|dir=gaussian|basis=Z|eta=0,SU2-CNOT-line|n16|d96|i9,SU2-CNOT-line,16,6.0,96,2,1.0,1.1102230246251563e-15,2.097943040300165e-16,1.7763568394002505e-15,6.938893903907228e-18,-0.4771145587831017,1.212689386429416
v2_large_n,large-n finite-size extension; not an asymptotic proof,U1-RZ-XY-line|n14|d84|i5|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n14|d84|i5,U1-RZ-XY-line,14,6.0,96,1,1.0,1.7763568394002505e-15,4.484394397973857e-16,1.5543122344752194e-15,3.4694469519536136e-17,-0.2362425003714195,0.3510530899012724
v2_large_n,large-n finite-size extension; not an asymptotic proof,U1-RZ-XY-line|n14|d84|i5|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n14|d84|i5,U1-RZ-XY-line,14,6.0,96,2,1.0,1.7763568394002505e-15,4.484394397973857e-16,1.5543122344752194e-15,3.4694469519536136e-17,-0.2362425003714195,1.1301886432700137
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i2|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i2,RY-RZ-CZ-line,16,6.0,96,1,1.0,5.773159728050814e-15,1.0385030512689629e-15,5.773159728050814e-15,7.15573433840433e-18,-0.4572479812318928,0.4294414364937376
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i2|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i2,RY-RZ-CZ-line,16,6.0,96,2,1.0,5.773159728050814e-15,1.0385030512689629e-15,5.773159728050814e-15,7.15573433840433e-18,-0.4572479812318928,1.2508130240534876
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-CNOT-line|n16|d96|i10|dir=gaussian|basis=Z|eta=0,SU2-CNOT-line|n16|d96|i10,SU2-CNOT-line,16,6.0,96,1,1.0,1.3322676295501878e-15,2.9551273033145325e-17,2.220446049250313e-16,6.5052130349130266e-18,-0.4807235260953488,0.4159003706165878
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-CNOT-line|n16|d96|i10|dir=gaussian|basis=Z|eta=0,SU2-CNOT-line|n16|d96|i10,SU2-CNOT-line,16,6.0,96,2,1.0,1.3322676295501878e-15,2.9551273033145325e-17,2.220446049250313e-16,6.5052130349130266e-18,-0.4807235260953488,1.211472079017755
v2_large_n,large-n finite-size extension; not an asymptotic proof,U1-RZ-XY-line|n14|d84|i6|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n14|d84|i6,U1-RZ-XY-line,14,6.0,96,1,1.0,2.220446049250313e-16,1.2160476525755221e-16,2.220446049250313e-16,3.4694469519536136e-17,-0.1956601508501718,0.3369146493837552
v2_large_n,large-n finite-size extension; not an asymptotic proof,U1-RZ-XY-line|n14|d84|i6|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n14|d84|i6,U1-RZ-XY-line,14,6.0,96,2,1.0,2.220446049250313e-16,1.2160476525755221e-16,2.220446049250313e-16,3.4694469519536136e-17,-0.1956601508501718,1.1298738277785227
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i3|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i3,RY-RZ-CZ-line,16,6.0,96,1,1.0,1.3322676295501878e-15,8.815334188983272e-17,6.661338147750939e-16,6.179952383167375e-18,-0.4621174616477845,0.4286050691054121
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i3|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i3,RY-RZ-CZ-line,16,6.0,96,2,1.0,1.3322676295501878e-15,8.815334188983272e-17,6.661338147750939e-16,6.179952383167375e-18,-0.4621174616477845,1.2483842058724013
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-CNOT-line|n16|d96|i11|dir=gaussian|basis=Z|eta=0,SU2-CNOT-line|n16|d96|i11,SU2-CNOT-line,16,6.0,96,1,1.0,1.6653345369377348e-15,2.1337638645107615e-16,1.887379141862766e-15,6.5052130349130266e-18,-0.4749235696135663,0.4160092578384468
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-CNOT-line|n16|d96|i11|dir=gaussian|basis=Z|eta=0,SU2-CNOT-line|n16|d96|i11,SU2-CNOT-line,16,6.0,96,2,1.0,1.6653345369377348e-15,2.1337638645107615e-16,1.887379141862766e-15,6.5052130349130266e-18,-0.4749235696135663,1.2117473586055565
v2_large_n,large-n finite-size extension; not an asymptotic proof,U1-RZ-XY-line|n14|d84|i7|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n14|d84|i7,U1-RZ-XY-line,14,6.0,96,1,1.0,1.3322676295501878e-15,7.652842186506455e-16,1.3322676295501878e-15,6.245004513516506e-17,-0.229737297839642,0.3488384570788062
v2_large_n,large-n finite-size extension; not an asymptotic proof,U1-RZ-XY-line|n14|d84|i7|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n14|d84|i7,U1-RZ-XY-line,14,6.0,96,2,1.0,1.3322676295501878e-15,7.652842186506455e-16,1.3322676295501878e-15,6.245004513516506e-17,-0.229737297839642,1.1284235352285317
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i4|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i4,RY-RZ-CZ-line,16,6.0,96,1,1.0,4.6629367034256575e-15,6.116009831390501e-16,4.773959005888173e-15,6.5052130349130266e-18,-0.4493989464768286,0.4279481685460699
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i4|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i4,RY-RZ-CZ-line,16,6.0,96,2,1.0,4.6629367034256575e-15,6.116009831390501e-16,4.773959005888173e-15,6.5052130349130266e-18,-0.4493989464768286,1.2464127332689925
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-HaarU4-brickwork|n14|d84|i0|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n14|d84|i0,SU2-HaarU4-brickwork,14,6.0,96,1,1.0,2.4535928844215963e-14,3.2248516348677672e-15,2.3758772726978353e-14,1.3010426069826053e-17,-0.4465192067126304,0.3989913540676253
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-HaarU4-brickwork|n14|d84|i0|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n14|d84|i0,SU2-HaarU4-brickwork,14,6.0,96,2,1.0,2.4535928844215963e-14,3.2248516348677672e-15,2.3758772726978353e-14,1.3010426069826053e-17,-0.4465192067126304,1.0894893889842665
v2_large_n,large-n finite-size extension; not an asymptotic proof,U1-RZ-XY-line|n14|d84|i8|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n14|d84|i8,U1-RZ-XY-line,14,6.0,96,1,1.0,2.4424906541753444e-15,1.0248058791938598e-15,2.4424906541753444e-15,2.775557561562892e-17,-0.2491214004128459,0.3441415035339373
v2_large_n,large-n finite-size extension; not an asymptotic proof,U1-RZ-XY-line|n14|d84|i8|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n14|d84|i8,U1-RZ-XY-line,14,6.0,96,2,1.0,2.4424906541753444e-15,1.0248058791938598e-15,2.4424906541753444e-15,2.775557561562892e-17,-0.2491214004128459,1.1109249116987516
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i5|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i5,RY-RZ-CZ-line,16,6.0,96,1,1.0,1.5543122344752194e-15,1.7033144156407278e-16,8.881784197001252e-16,6.938893903907228e-18,-0.453115572978866,0.4306001628036728
v2_large_n,large-n finite-size extension; not an asymptotic proof,RY-RZ-CZ-line|n16|d96|i5|dir=gaussian|basis=Z|eta=0,RY-RZ-CZ-line|n16|d96|i5,RY-RZ-CZ-line,16,6.0,96,2,1.0,1.5543122344752194e-15,1.7033144156407278e-16,8.881784197001252e-16,6.938893903907228e-18,-0.453115572978866,1.2541655350434893
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-HaarU4-brickwork|n14|d84|i1|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n14|d84|i1,SU2-HaarU4-brickwork,14,6.0,96,1,1.0,1.5654144647214707e-14,2.0502326407954204e-15,1.5432100042289676e-14,1.0408340855860844e-17,-0.4516697288206655,0.3992231071722571
v2_large_n,large-n finite-size extension; not an asymptotic proof,SU2-HaarU4-brickwork|n14|d84|i1|dir=gaussian|basis=Z|eta=0,SU2-HaarU4-brickwork|n14|d84|i1,SU2-HaarU4-brickwork,14,6.0,96,2,1.0,1.5654144647214707e-14,2.0502326407954204e-15,1.5432100042289676e-14,1.0408340855860844e-17,-0.4516697288206655,1.09022806858118
v2_large_n,large-n finite-size extension; not an asymptotic proof,U1-RZ-XY-line|n14|d84|i9|dir=gaussian|basis=Z|eta=0,U1-RZ-XY-line|n14|d84|i9,U1-RZ-XY-line,14,6.0,96,1,1.0,3.996802888650564e-15,1.6414201724404084e-15,3.996802888650564e-15,4.8572257327350605e-17,-0.2357093363536758,0.3419756919342217
