profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,omitted_family,remaining_families,full_family_balanced_mean,leave_one_family_out_mean,absolute_shift
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,pairwise_purity,RY-RZ-CZ-line,2,0.0010696156540752223,0.0008187289401652291,-0.00025088671390999316
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,pairwise_purity,SU2-CNOT-line,2,0.0010696156540752223,0.0013000978012786542,0.0002304821472034319
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,pairwise_purity,SU2-HaarU4-brickwork,2,0.0010696156540752223,0.0010900202207817834,2.0404566706561144e-05
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,sample_covariance_purity,RY-RZ-CZ-line,2,0.011475140491011929,0.011226867180371834,-0.0002482733106400955
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,sample_covariance_purity,SU2-CNOT-line,2,0.011475140491011929,0.011703221782515327,0.00022808129150339758
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,sample_covariance_purity,SU2-HaarU4-brickwork,2,0.011475140491011929,0.011495332510148634,2.0192019136704847e-05
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,trC3_u_stat,RY-RZ-CZ-line,2,2.145179604333703e-06,1.080903896336443e-06,-1.06427570799726e-06
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,trC3_u_stat,SU2-CNOT-line,2,2.145179604333703e-06,2.9484704816756072e-06,8.032908773419043e-07
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,trC3_u_stat,SU2-HaarU4-brickwork,2,2.145179604333703e-06,2.406164434989059e-06,2.609848306553561e-07
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,Ffull_over_FQ_mean,RY-RZ-CZ-line,2,0.4941052235849008,0.49598993441700046,0.0018847108320996786
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,Ffull_over_FQ_mean,SU2-CNOT-line,2,0.4941052235849008,0.49318420596769585,-0.0009210176172049223
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,Ffull_over_FQ_mean,SU2-HaarU4-brickwork,2,0.4941052235849008,0.49314153037000596,-0.0009636932148948119
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,haar_alignment_z,RY-RZ-CZ-line,2,-3.066990576638237,-2.1818664388298545,0.8851241378083823
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,haar_alignment_z,SU2-CNOT-line,2,-3.066990576638237,-3.8672769534766003,-0.8002863768383635
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,haar_alignment_z,SU2-HaarU4-brickwork,2,-3.066990576638237,-3.151828337608256,-0.08483776097001927
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,physical_minus_rank_baseline,RY-RZ-CZ-line,2,-0.00029103854306621675,-0.00020386499401042508,8.717354905579168e-05
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,physical_minus_rank_baseline,SU2-CNOT-line,2,-0.00029103854306621675,-0.00036888658018232505,-7.78480371161083e-05
v2_large_n,large-n finite-size extension; not an asymptotic proof,14,6.0,gaussian,Z,0.0,96,2,physical_minus_rank_baseline,SU2-HaarU4-brickwork,2,-0.00029103854306621675,-0.00030036405500590013,-9.325511939683377e-06
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,enhancement,RY-RZ-CZ-line,2,0.9185562026132058,0.9395208297274351,0.020964627114229306
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,enhancement,SU2-CNOT-line,2,0.9185562026132058,0.9016689301090572,-0.016887272504148565
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,enhancement,SU2-HaarU4-brickwork,2,0.9185562026132058,0.914478848003125,-0.004077354610080852
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,actual_retention,RY-RZ-CZ-line,2,0.00022426030734429446,0.00022937870261137086,5.118395267076395e-06
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,actual_retention,SU2-CNOT-line,2,0.00022426030734429446,0.00022013737516963334,-4.122932174661123e-06
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,actual_retention,SU2-HaarU4-brickwork,2,0.00022426030734429446,0.0002232648442518792,-9.954630924152719e-07
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,deff_pairwise,RY-RZ-CZ-line,2,1527.5514161097842,1840.4932457792872,312.941829669503
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,deff_pairwise,SU2-CNOT-line,2,1527.5514161097842,1126.2070886996223,-401.3443274101619
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,deff_pairwise,SU2-HaarU4-brickwork,2,1527.5514161097842,1615.9539138504429,88.40249774065865
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,pairwise_purity,RY-RZ-CZ-line,2,0.0007605100627097111,0.0005850006273944084,-0.0001755094353153027
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,pairwise_purity,SU2-CNOT-line,2,0.0007605100627097111,0.0009260916955967625,0.0001655816328870514
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,pairwise_purity,SU2-HaarU4-brickwork,2,0.0007605100627097111,0.0007704378651379625,9.92780242825141e-06
