profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,group,metric,mean,ci95_low,ci95_high,families,circuits,estimator
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,U1,actual_retention,0.2896880431645356,0.27956237116461125,0.3001499797010763,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,generic_family_balanced,deff_pairwise,1173.714940436492,1079.870582739076,1272.1375201098294,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,U1,deff_pairwise,42.21318935070658,41.2732015028913,43.32390606975362,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,generic_family_balanced,pairwise_purity,0.00097659326510786,0.0009145889816891878,0.0010353868588337256,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,U1,pairwise_purity,0.023730642306466477,0.02316298818805023,0.024241648823705733,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,generic_family_balanced,sample_covariance_purity,0.008796831976327905,0.008735835853279361,0.008858042713595499,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,U1,sample_covariance_purity,0.03143820653494959,0.03085034177513623,0.03195400484616569,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,generic_family_balanced,trC3_u_stat,1.7167410167642411e-06,1.4967157439228435e-06,1.9355442035092814e-06,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,U1,trC3_u_stat,0.0006991827214491666,0.0006546423397625978,0.0007384136131059062,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,generic_family_balanced,Ffull_over_FQ_mean,0.4967535992194306,0.4960208588799551,0.4974220840167551,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,U1,Ffull_over_FQ_mean,0.47193801718398215,0.46673546438357244,0.4776367959781704,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,generic_family_balanced,haar_alignment_z,-1.3599611728996963,-1.7962831821327874,-0.892769381464507,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,U1,haar_alignment_z,315.81005698645237,305.32792590198756,326.840626855876,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,generic_family_balanced,physical_minus_rank_baseline,-0.00015066237031613304,-0.00019856322937943086,-9.971780052639125e-05,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,1,U1,physical_minus_rank_baseline,0.2777703833595519,0.2676478491396162,0.2879864017047345,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,enhancement,0.9704403922007427,0.9652922026987123,0.9757325646047346,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,U1,enhancement,7.645086914222155,7.550147457783472,7.733979717024859,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,actual_retention,0.018484578899061722,0.01838415776208458,0.01858614168546756,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,U1,actual_retention,0.538386402410011,0.5316904054893888,0.5445204076273614,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,deff_pairwise,1173.714940436492,1082.398485371956,1271.4507455869152,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,U1,deff_pairwise,42.21318935070658,41.27093199711516,43.299595023082176,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,pairwise_purity,0.00097659326510786,0.0009159469988892938,0.0010347439664224302,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,U1,pairwise_purity,0.023730642306466477,0.023139275776126202,0.024239929203384077,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,sample_covariance_purity,0.008796831976327905,0.008733788751517839,0.008857768291078308,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,U1,sample_covariance_purity,0.03143820653494959,0.03083880295197472,0.03195787110393654,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,trC3_u_stat,1.7167410167642411e-06,1.5006077197231154e-06,1.9353599691366375e-06,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,U1,trC3_u_stat,0.0006991827214491666,0.0006544744530642451,0.0007397858262699827,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,Ffull_over_FQ_mean,0.4967535992194306,0.4960000158408204,0.4974330747520909,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,U1,Ffull_over_FQ_mean,0.47193801718398215,0.46659776969205025,0.47760351575533694,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,haar_alignment_z,-1.994109632330317,-2.344633131500815,-1.6297880154197029,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,U1,haar_alignment_z,225.69901631016754,222.4520795392881,228.5649997372294,1,12,circuit bootstrap
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,generic_family_balanced,physical_minus_rank_baseline,-0.0005630401485572441,-0.0006611295564603965,-0.00045833319364826307,2,20,equal weight per ansatz family; circuit bootstrap within family
v2_coordinate,coordinate-direction visibility and conditional visible-score robustness,12,6.0,coordinate,Z,0.0,128,2,U1,physical_minus_rank_baseline,0.46796386719874333,0.4612277044591587,0.47407051442243564,1,12,circuit bootstrap
