family,n,k,analysis_status,metric,mean,ci95_low,ci95_high,circuits
SU2-CNOT-line,16,1,exploratory_post_hoc,actual_retention,0.0002325061716936167,0.00022982055292670005,0.00023518219308108065,12
SU2-CNOT-line,16,1,exploratory_post_hoc,deff_from_pairwise_purity,2330.240070930438,2302.5790568572156,2360.520101606809,12
SU2-CNOT-line,16,1,exploratory_post_hoc,r_times_deff,37283.84113488701,36850.65442831646,37769.79205445804,12
SU2-CNOT-line,16,1,exploratory_post_hoc,haar_population_sd_rho,0.007193114540779164,0.007145375039359283,0.0072370560271047156,12
SU2-CNOT-line,16,1,exploratory_post_hoc,population_orientation_z,-6.6428749687084085,-8.203981434087586,-5.057191375169169,12
SU2-CNOT-line,16,1,exploratory_post_hoc,orientation_growth_ratio,0.03433021163860243,0.02618572117432823,0.04216152377551897,12
SU2-CNOT-line,16,2,exploratory_post_hoc,enhancement,0.9855648089589675,0.9793519987688685,0.9924084254186467,12
SU2-CNOT-line,16,2,exploratory_post_hoc,actual_retention,0.00204527068007045,0.002031944293513925,0.0020594087644306702,12
SU2-CNOT-line,16,2,exploratory_post_hoc,deff_from_pairwise_purity,2330.240070930438,2302.9345326312496,2360.2011838957974,12
SU2-CNOT-line,16,2,exploratory_post_hoc,r_times_deff,316912.64964653965,313238.20398904383,320957.83664200275,12
SU2-CNOT-line,16,2,exploratory_post_hoc,haar_population_sd_rho,0.002464957505973532,0.0024483763183388027,0.0024802823518439952,12
SU2-CNOT-line,16,2,exploratory_post_hoc,population_orientation_z,-5.859821437177036,-8.351526109276403,-3.1217973607768363,12
SU2-CNOT-line,16,2,exploratory_post_hoc,orientation_growth_ratio,0.011847475429752188,0.008336200842328789,0.01531101271657151,12
SU2-CZ-random-matching,6,1,exploratory_post_hoc,enhancement,0.9372871040940403,0.9089494281308199,0.9652740967453535,16
SU2-CZ-random-matching,6,1,exploratory_post_hoc,actual_retention,0.08926543848514665,0.08657785634916813,0.09204677396016614,16
SU2-CZ-random-matching,6,1,exploratory_post_hoc,deff_from_pairwise_purity,48.463586119510055,47.84920916978213,49.057947715445316,16
SU2-CZ-random-matching,6,1,exploratory_post_hoc,r_times_deff,290.7815167170603,287.07680580242265,294.3794421559174,16
SU2-CZ-random-matching,6,1,exploratory_post_hoc,haar_population_sd_rho,0.03760077397997408,0.03660193649945723,0.03865689838905109,16
SU2-CZ-random-matching,6,1,exploratory_post_hoc,population_orientation_z,-1.6588187269256913,-2.376015554865237,-0.9203365438335926,16
SU2-CZ-random-matching,6,1,exploratory_post_hoc,orientation_growth_ratio,0.11003909754935122,0.07571132338839742,0.14578027012438086,16
SU2-CZ-random-matching,6,2,exploratory_post_hoc,enhancement,0.9666484645440767,0.9513581718679842,0.9820129036810794,16
SU2-CZ-random-matching,6,2,exploratory_post_hoc,actual_retention,0.32221615484802557,0.3171439713118552,0.32720747262537636,16
SU2-CZ-random-matching,6,2,exploratory_post_hoc,deff_from_pairwise_purity,48.463586119510055,47.85856052883856,49.075899223455366,16
SU2-CZ-random-matching,6,2,exploratory_post_hoc,r_times_deff,1017.7353085097111,1004.9770310318753,1030.3746861635216,16
SU2-CZ-random-matching,6,2,exploratory_post_hoc,haar_population_sd_rho,0.01725241831343375,0.016795085878246976,0.017731266859725356,16
