profile,circuit_id,family,n,depth,instance,score_dimension,one_body_rank,walsh_order,cumulative_rank,incremental_rank,aligned_eval_retention,cumulative_tangent_retention,incremental_tangent_retention,cumulative_aligned_subspace_overlap,incremental_aligned_subspace_overlap,worst_aligned_principal_cos2
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i9,U1-RZ-XY-line,16,96,9,12869,15,2,119,104,0.2880339625152427,0.4525068415609925,0.2059644224283573,0.50288552262921,0.2035262418032873,0.2054051723050624
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i10,U1-RZ-XY-line,16,96,10,12869,15,1,15,15,0.2824233177734828,0.2397509808894252,0.2397509808894252,0.3091937429383813,0.3091937429383813,0.0007540226064395
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i10,U1-RZ-XY-line,16,96,10,12869,15,2,119,104,0.2824233177734828,0.4394522724852858,0.1997012915958605,0.5082479915465522,0.1990542486081708,0.2659194456368474
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i11,U1-RZ-XY-line,16,96,11,12869,15,1,15,15,0.2726710291052936,0.2343423032800449,0.2343423032800449,0.3304986523953279,0.3304986523953279,0.0022324578100443
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i11,U1-RZ-XY-line,16,96,11,12869,15,2,119,104,0.2726710291052936,0.4455683635594002,0.2112260602793553,0.5277757987263535,0.1972771463310256,0.2382061707214431
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i12,U1-RZ-XY-line,16,96,12,12869,15,1,15,15,0.2882968092928126,0.2619191994849157,0.2619191994849157,0.3107492284686156,0.3107492284686156,3.287787008285572e-05
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i12,U1-RZ-XY-line,16,96,12,12869,15,2,119,104,0.2882968092928126,0.4539336059633884,0.1920144064784726,0.5030833283721009,0.1923340999034852,0.202138431871748
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i13,U1-RZ-XY-line,16,96,13,12869,15,1,15,15,0.2591221555181319,0.22195310192246,0.22195310192246,0.2787760990965209,0.2787760990965209,0.0002641294712265
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i13,U1-RZ-XY-line,16,96,13,12869,15,2,119,104,0.2591221555181319,0.427360409053345,0.2054073071308849,0.4907521852141637,0.2119760861176428,0.2151800278628812
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i14,U1-RZ-XY-line,16,96,14,12869,15,1,15,15,0.2804775247022312,0.2481273581817093,0.2481273581817093,0.3232236290756481,0.3232236290756481,0.0005841733391658
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i14,U1-RZ-XY-line,16,96,14,12869,15,2,119,104,0.2804775247022312,0.4419349784303372,0.1938076202486278,0.5069382890362099,0.1837146599605617,0.2050368009361885
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i15,U1-RZ-XY-line,16,96,15,12869,15,1,15,15,0.280136164479424,0.2375819189809394,0.2375819189809394,0.3351841879765428,0.3351841879765428,0.0004797866257077
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i15,U1-RZ-XY-line,16,96,15,12869,15,2,119,104,0.280136164479424,0.4508488271810853,0.2132669082001459,0.5304328096193285,0.1952486216427856,0.2236324986283564
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i16,U1-RZ-XY-line,16,96,16,12869,15,1,15,15,0.2897783368947806,0.2343890755524059,0.2343890755524059,0.2799373637683217,0.2799373637683217,0.0003845536478836
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i16,U1-RZ-XY-line,16,96,16,12869,15,2,119,104,0.2897783368947806,0.4341342910413307,0.1997452154889247,0.473568680028326,0.1936313162600042,0.1550628057674748
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i17,U1-RZ-XY-line,16,96,17,12869,15,1,15,15,0.2684107706027954,0.2357207456612643,0.2357207456612643,0.2916432207024024,0.2916432207024024,0.0008620754995383
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i17,U1-RZ-XY-line,16,96,17,12869,15,2,119,104,0.2684107706027954,0.4349686248001355,0.1992478791388712,0.4881951187474533,0.1965518980450508,0.1992626774285064
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i18,U1-RZ-XY-line,16,96,18,12869,15,1,15,15,0.2789558138109284,0.2418607652934468,0.2418607652934468,0.294851995873897,0.294851995873897,5.53828347200423e-05
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i18,U1-RZ-XY-line,16,96,18,12869,15,2,119,104,0.2789558138109284,0.437795248178832,0.1959344828853851,0.4933056886749783,0.1984536928010813,0.2512665104687943
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i19,U1-RZ-XY-line,16,96,19,12869,15,1,15,15,0.2707147204888215,0.2270142470138053,0.2270142470138053,0.3161094884748826,0.3161094884748826,1.790876726001049e-05
u1-alignment-scaling-v1,U1-RZ-XY-line|n16|d96|i19,U1-RZ-XY-line,16,96,19,12869,15,2,119,104,0.2707147204888215,0.4226319535345417,0.1956177065207364,0.5020951244595407,0.1859856359846581,0.250866088151222
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i0,U1-RZ-XY-line,18,108,0,48619,17,1,17,17,0.2579641754633798,0.2146470052536493,0.2146470052536493,0.2878092742771468,0.2878092742771468,0.0075327808758123
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i0,U1-RZ-XY-line,18,108,0,48619,17,2,152,135,0.2579641754633798,0.3961566176675246,0.1815096124138752,0.4662720346334496,0.1784627603563027,0.2204178073282428
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i1,U1-RZ-XY-line,18,108,1,48619,17,1,17,17,0.2527436776868826,0.2330053506195093,0.2330053506195093,0.3143208541732374,0.3143208541732374,0.0078088154243651
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i1,U1-RZ-XY-line,18,108,1,48619,17,2,152,135,0.2527436776868826,0.4091249019522298,0.1761195513327205,0.4910776917458442,0.1767568375726068,0.2105737340770989
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i2,U1-RZ-XY-line,18,108,2,48619,17,1,17,17,0.2522134144655608,0.2111488054997708,0.2111488054997708,0.2636312359067299,0.2636312359067299,0.0005284544253938
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i2,U1-RZ-XY-line,18,108,2,48619,17,2,152,135,0.2522134144655608,0.3928209458115668,0.181672140311796,0.4350080731208636,0.1713768372141336,0.1947013186919127
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i3,U1-RZ-XY-line,18,108,3,48619,17,1,17,17,0.2547367914338974,0.2145714852342021,0.2145714852342021,0.2995125955132165,0.2995125955132165,0.0024218570700955
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i3,U1-RZ-XY-line,18,108,3,48619,17,2,152,135,0.2547367914338974,0.3955822707817402,0.1810107855475381,0.4699512582712451,0.1704386627580286,0.1883483477507957
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i4,U1-RZ-XY-line,18,108,4,48619,17,1,17,17,0.2537458281234635,0.2188987271168579,0.2188987271168579,0.2839301681276527,0.2839301681276527,0.0003141691233664
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i4,U1-RZ-XY-line,18,108,4,48619,17,2,152,135,0.2537458281234635,0.4025355614123144,0.1836368342954565,0.4673211428911312,0.1833909747634785,0.2108191950140704
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i5,U1-RZ-XY-line,18,108,5,48619,17,1,17,17,0.2482555109733076,0.2202958694210914,0.2202958694210914,0.2811742139499979,0.2811742139499979,0.008347655546544
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i5,U1-RZ-XY-line,18,108,5,48619,17,2,152,135,0.2482555109733076,0.4080996742656991,0.1878038048446077,0.4634171234081205,0.1822429094581226,0.215485536255307
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i6,U1-RZ-XY-line,18,108,6,48619,17,1,17,17,0.2634786035234421,0.2367819120925818,0.2367819120925818,0.2868843902410191,0.2868843902410191,0.0025796805025204
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i6,U1-RZ-XY-line,18,108,6,48619,17,2,152,135,0.2634786035234421,0.4217480353898681,0.1849661232972863,0.4762591795650458,0.1893747893240266,0.2130736453791261
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i7,U1-RZ-XY-line,18,108,7,48619,17,1,17,17,0.2592664154108937,0.2134290997822464,0.2134290997822464,0.2911393970773718,0.2911393970773718,0.0002619502440965
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i7,U1-RZ-XY-line,18,108,7,48619,17,2,152,135,0.2592664154108937,0.3954963284048478,0.1820672286226014,0.4659509314418391,0.1748115343644672,0.1880582237008567
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i8,U1-RZ-XY-line,18,108,8,48619,17,1,17,17,0.2485027378529742,0.2075730435908632,0.2075730435908632,0.2678693580356065,0.2678693580356065,4.857152594876313e-05
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i8,U1-RZ-XY-line,18,108,8,48619,17,2,152,135,0.2485027378529742,0.3869511833202956,0.1793781397294323,0.4476486766295336,0.1797793185939271,0.1738491149746779
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i9,U1-RZ-XY-line,18,108,9,48619,17,1,17,17,0.2618492128418361,0.2168327806473716,0.2168327806473716,0.2689851340532859,0.2689851340532859,0.0016400527710369
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i9,U1-RZ-XY-line,18,108,9,48619,17,2,152,135,0.2618492128418361,0.4031739370052399,0.1863411563578683,0.4526409768872157,0.1836558428339297,0.1983633126670023
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i10,U1-RZ-XY-line,18,108,10,48619,17,1,17,17,0.2498865005147269,0.2145373310186603,0.2145373310186603,0.2578049736611081,0.2578049736611081,0.0018469899736834
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i10,U1-RZ-XY-line,18,108,10,48619,17,2,152,135,0.2498865005147269,0.3972929878409255,0.1827556568222652,0.4444352369223275,0.1866302632612193,0.2030033265021689
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i11,U1-RZ-XY-line,18,108,11,48619,17,1,17,17,0.2374933886898056,0.2100951725513366,0.2100951725513366,0.2625462333395777,0.2625462333395777,0.0034215087955069
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i11,U1-RZ-XY-line,18,108,11,48619,17,2,152,135,0.2374933886898056,0.3924456917876587,0.1823505192363221,0.4509438979392393,0.1883976645996615,0.2334748350387336
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i12,U1-RZ-XY-line,18,108,12,48619,17,1,17,17,0.2498837165545356,0.2186990704047176,0.2186990704047176,0.3109536386074723,0.3109536386074723,0.000474505420512
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i12,U1-RZ-XY-line,18,108,12,48619,17,2,152,135,0.2498837165545356,0.4086365637497631,0.1899374933450454,0.490926558776835,0.1799729201693627,0.2071026292367916
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i13,U1-RZ-XY-line,18,108,13,48619,17,1,17,17,0.2544720364120981,0.2191043701867373,0.2191043701867373,0.3110140467474263,0.3110140467474263,0.0013483348678785
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i13,U1-RZ-XY-line,18,108,13,48619,17,2,152,135,0.2544720364120981,0.4011854818987728,0.1820811117120355,0.4797226047762808,0.1687085580288545,0.2270807489377919
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i14,U1-RZ-XY-line,18,108,14,48619,17,1,17,17,0.2628660973376017,0.2174767398117454,0.2174767398117454,0.285579419084091,0.285579419084091,1.439176982070929e-06
u1-alignment-scaling-v1,U1-RZ-XY-line|n18|d108|i14,U1-RZ-XY-line,18,108,14,48619,17,2,152,135,0.2628660973376017,0.3999183675452,0.1824416277334546,0.4635863119874623,0.1780068929033713,0.2212368954885158
