profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,group,mean_enhancement,ci95_low,ci95_high,equivalence_margin,equivalence_low,equivalence_high,ci_entirely_inside_equivalence_band,families,circuits
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Y,0.0,128,1,generic_family_balanced,0.9429477021587657,0.9279653423693612,0.9588004905388088,0.1,0.9,1.1,True,2,20
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Y,0.0,128,1,SU2-CNOT-line,0.9587055157907403,0.9383730545188496,0.9786107766189921,0.1,0.9,1.1,True,1,10
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Y,0.0,128,1,SU2-HaarU4-brickwork,0.9271898885267911,0.905205947000386,0.9522834256670418,0.1,0.9,1.1,True,1,10
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Y,0.0,128,2,generic_family_balanced,0.9693906706948894,0.9611981553280461,0.9777403066449515,0.1,0.9,1.1,True,2,20
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Y,0.0,128,2,SU2-CNOT-line,0.9790554943516552,0.9714429284466035,0.986409072880587,0.1,0.9,1.1,True,1,10
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Y,0.0,128,2,SU2-HaarU4-brickwork,0.9597258470381236,0.9451224783983095,0.9745426360220074,0.1,0.9,1.1,True,1,10
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Z,0.0,128,1,generic_family_balanced,0.962001592478029,0.9503055508937456,0.9735686178925231,0.1,0.9,1.1,True,2,20
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Z,0.0,128,1,SU2-CNOT-line,0.9990433753058312,0.9833523668424845,1.0133800121544352,0.1,0.9,1.1,True,1,10
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Z,0.0,128,1,SU2-HaarU4-brickwork,0.9249598096502268,0.9067326470576311,0.9433799078839767,0.1,0.9,1.1,True,1,10
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Z,0.0,128,2,generic_family_balanced,0.9729613705756825,0.9667905739820751,0.9794089429884002,0.1,0.9,1.1,True,2,20
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Z,0.0,128,2,SU2-CNOT-line,0.9878034284215514,0.979009932726565,0.9957963336258042,0.1,0.9,1.1,True,1,10
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Z,0.0,128,2,SU2-HaarU4-brickwork,0.9581193127298138,0.9494818431928541,0.9680614964453106,0.1,0.9,1.1,True,1,10
