profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,group,metric,mean,ci95_low,ci95_high,isotropic_reference
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Y,0.0,128,1,U1,deff_over_N,0.010973435382965453,0.010753009394391598,0.011205417203597553,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Y,0.0,128,2,generic_family_balanced,N_times_pairwise_purity,5.425205839725836,5.3712841610899416,5.473671580429583,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Y,0.0,128,2,generic_family_balanced,deff_over_N,0.19468523455561076,0.19264146821491346,0.19687572165915998,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Y,0.0,128,2,U1,N_times_pairwise_purity,91.25005480558201,89.4132681800885,93.10344949067874,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Y,0.0,128,2,U1,deff_over_N,0.010973435382965453,0.010749585223236676,0.01120805073432524,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Z,0.0,128,1,generic_family_balanced,N_times_pairwise_purity,5.43109836569827,5.377347505859782,5.47954133864877,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Z,0.0,128,1,generic_family_balanced,deff_over_N,0.194137301314325,0.19188559939308533,0.1965138768717629,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Z,0.0,128,1,U1,N_times_pairwise_purity,23.56687728871023,23.139902051142013,23.89758671599286,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Z,0.0,128,1,U1,deff_over_N,0.04247091304606942,0.04185125344567143,0.043320446501898174,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Z,0.0,128,2,generic_family_balanced,N_times_pairwise_purity,5.43109836569827,5.378222521022048,5.480102069587949,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Z,0.0,128,2,generic_family_balanced,deff_over_N,0.194137301314325,0.19186859419781221,0.19650542538196072,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Z,0.0,128,2,U1,N_times_pairwise_purity,23.56687728871023,23.13271922482641,23.897733630962655,1.0
v2_basis,measurement-basis robustness and scope,12,6.0,gaussian,Z,0.0,128,2,U1,deff_over_N,0.04247091304606942,0.0418504532527666,0.04330482141499558,1.0
