profile,family,n,depth_factor,instance,direction_sampler,measurement_basis,bitflip_rate,k,tangent_count_used,reference_tangent_count,metric,value,reference_value,relative_difference
v2_convergence,SU2-HaarU4-brickwork,16,6.0,1,gaussian,Z,0.0,2,256,256,deff_pairwise,1338.2367740797813,1338.2367740797813,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,1,gaussian,Z,0.0,2,256,256,pairwise_purity,0.0007472519208625,0.0007472519208625,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,1,gaussian,Z,0.0,2,256,256,Ffull_over_FQ_mean,0.4966096684684407,0.4966096684684407,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,32,256,enhancement,0.9273662676890544,0.934527957902081,-0.00766343066835994
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,32,256,actual_retention,0.0002264112349587,0.0002281597211632,-0.007663430668594391
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,32,256,deff_pairwise,1366.5141998159872,1366.411996595985,7.479678183208865e-05
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,32,256,pairwise_purity,0.0007317889562616,0.0007318436917205,-7.479118768019591e-05
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,32,256,Ffull_over_FQ_mean,0.4965241201578315,0.4964600884005476,0.00012897664642118299
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,64,256,enhancement,0.973380209099688,0.934527957902081,0.041574198898047254
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,64,256,actual_retention,0.0002376452787914,0.0002281597211632,0.04157419889821427
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,64,256,deff_pairwise,1443.212447319428,1366.411996595985,0.056205925383243684
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,64,256,pairwise_purity,0.0006928986802028,0.0007318436917205,-0.05321493094535498
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,64,256,Ffull_over_FQ_mean,0.4964572755176714,0.4964600884005476,-5.665879175298001e-06
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,128,256,enhancement,0.9482110322294728,0.934527957902081,0.014641696068792731
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,128,256,actual_retention,0.0002315003664556,0.0002281597211632,0.014641696068739845
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,128,256,deff_pairwise,1387.5351148581472,1366.411996595985,0.01545882084962962
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,128,256,pairwise_purity,0.000720702481178,0.0007318436917205,-0.015223483741873873
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,128,256,Ffull_over_FQ_mean,0.4964060923238172,0.4964600884005476,-0.00010876217039794745
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,256,256,enhancement,0.934527957902081,0.934527957902081,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,256,256,actual_retention,0.0002281597211632,0.0002281597211632,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,256,256,deff_pairwise,1366.411996595985,1366.411996595985,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,256,256,pairwise_purity,0.0007318436917205,0.0007318436917205,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,1,256,256,Ffull_over_FQ_mean,0.4964600884005476,0.4964600884005476,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,32,256,enhancement,0.949411091482412,0.9473548091582258,0.0021705514178086164
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,32,256,actual_retention,0.0019702435102099,0.0019659762576565,0.0021705514177911937
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,32,256,deff_pairwise,1366.5141998159872,1366.411996595985,7.479678183208865e-05
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,32,256,pairwise_purity,0.0007317889562616,0.0007318436917205,-7.479118768019591e-05
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,32,256,Ffull_over_FQ_mean,0.4965241201578315,0.4964600884005476,0.00012897664642118299
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,64,256,enhancement,0.9510861601093248,0.9473548091582258,0.0039387048179071365
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,64,256,actual_retention,0.0019737196578144,0.0019659762576565,0.003938704817895607
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,64,256,deff_pairwise,1443.212447319428,1366.411996595985,0.056205925383243684
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,64,256,pairwise_purity,0.0006928986802028,0.0007318436917205,-0.05321493094535498
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,64,256,Ffull_over_FQ_mean,0.4964572755176714,0.4964600884005476,-5.665879175298001e-06
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,128,256,enhancement,0.9521828056092112,0.9473548091582258,0.005096291700123783
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,128,256,actual_retention,0.001975995446141,0.0019659762576565,0.005096291700105933
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,128,256,deff_pairwise,1387.5351148581472,1366.411996595985,0.01545882084962962
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,128,256,pairwise_purity,0.000720702481178,0.0007318436917205,-0.015223483741873873
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,128,256,Ffull_over_FQ_mean,0.4964060923238172,0.4964600884005476,-0.00010876217039794745
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,256,256,enhancement,0.9473548091582258,0.9473548091582258,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,256,256,actual_retention,0.0019659762576565,0.0019659762576565,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,256,256,deff_pairwise,1366.411996595985,1366.411996595985,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,256,256,pairwise_purity,0.0007318436917205,0.0007318436917205,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,2,gaussian,Z,0.0,2,256,256,Ffull_over_FQ_mean,0.4964600884005476,0.4964600884005476,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,32,256,enhancement,0.950199705055283,0.9179091345167782,0.03517839546885397
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,32,256,actual_retention,0.0002319858896907,0.0002241023293243,0.035178395468579156
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,32,256,deff_pairwise,1386.1491802393002,1353.8922714843595,0.023825314195475365
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,32,256,pairwise_purity,0.000721423072102,0.0007386112034627,-0.02327087821051174
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,32,256,Ffull_over_FQ_mean,0.4969742622606042,0.4973286748809298,-0.0007126325873135068
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,64,256,enhancement,0.9305502433570167,0.9179091345167782,0.013771634211803824
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,64,256,actual_retention,0.0002271885846297,0.0002241023293243,0.013771634211502785
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,64,256,deff_pairwise,1379.1854583593474,1353.8922714843595,0.018681831197143433
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,64,256,pairwise_purity,0.0007250656493939,0.0007386112034627,-0.01833922096672356
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,64,256,Ffull_over_FQ_mean,0.4972036966263833,0.4973286748809298,-0.00025129911235545596
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,128,256,enhancement,0.8802748124882422,0.9179091345167782,-0.04100005176258337
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,128,256,actual_retention,0.0002149141222218,0.0002241023293243,-0.04100005176297694
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,128,256,deff_pairwise,1355.2717759930026,1353.8922714843595,0.0010189174853111871
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,128,256,pairwise_purity,0.000737859385633,0.0007386112034627,-0.00101788034919509
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,128,256,Ffull_over_FQ_mean,0.4971544723446149,0.4973286748809298,-0.0003502764773348351
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,256,256,enhancement,0.9179091345167782,0.9179091345167782,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,256,256,actual_retention,0.0002241023293243,0.0002241023293243,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,256,256,deff_pairwise,1353.8922714843595,1353.8922714843595,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,256,256,pairwise_purity,0.0007386112034627,0.0007386112034627,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,1,256,256,Ffull_over_FQ_mean,0.4973286748809298,0.4973286748809298,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,32,256,enhancement,0.925589118953033,0.9444110147689032,-0.01992977159470757
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,32,256,actual_retention,0.0019208075101489,0.0019598672161222,-0.01992977159472253
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,32,256,deff_pairwise,1386.1491802393002,1353.8922714843595,0.023825314195475365
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,32,256,pairwise_purity,0.000721423072102,0.0007386112034627,-0.02327087821051174
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,32,256,Ffull_over_FQ_mean,0.4969742622606042,0.4973286748809298,-0.0007126325873135068
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,64,256,enhancement,0.9315501108418902,0.9444110147689032,-0.013617909708687648
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,64,256,actual_retention,0.001933177921332,0.0019598672161222,-0.013617909708703474
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,64,256,deff_pairwise,1379.1854583593474,1353.8922714843595,0.018681831197143433
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,64,256,pairwise_purity,0.0007250656493939,0.0007386112034627,-0.01833922096672356
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,64,256,Ffull_over_FQ_mean,0.4972036966263833,0.4973286748809298,-0.00025129911235545596
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,128,256,enhancement,0.9291138289427686,0.9444110147689032,-0.01619759361857698
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,128,256,actual_retention,0.0019281220834091,0.0019598672161222,-0.016197593618567287
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,128,256,deff_pairwise,1355.2717759930026,1353.8922714843595,0.0010189174853111871
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,128,256,pairwise_purity,0.000737859385633,0.0007386112034627,-0.00101788034919509
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,128,256,Ffull_over_FQ_mean,0.4971544723446149,0.4973286748809298,-0.0003502764773348351
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,256,256,enhancement,0.9444110147689032,0.9444110147689032,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,256,256,actual_retention,0.0019598672161222,0.0019598672161222,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,256,256,deff_pairwise,1353.8922714843595,1353.8922714843595,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,256,256,pairwise_purity,0.0007386112034627,0.0007386112034627,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,3,gaussian,Z,0.0,2,256,256,Ffull_over_FQ_mean,0.4973286748809298,0.4973286748809298,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,32,256,enhancement,0.9137017166630164,0.8999003086724446,0.015336596573604809
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,32,256,actual_retention,0.0002230751120257,0.000219705576238,0.015336596573452033
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,32,256,deff_pairwise,1195.2706803980918,1362.668818394176,-0.1228457976996589
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,32,256,pairwise_purity,0.000836630577826,0.000733854027113,0.14005040091872972
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,32,256,Ffull_over_FQ_mean,0.4968908658303513,0.4969736351448859,-0.0001665466911750215
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,64,256,enhancement,0.8893399266025158,0.8999003086724446,-0.01173505772601385
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,64,256,actual_retention,0.0002171273186181,0.000219705576238,-0.011735057726104498
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,64,256,deff_pairwise,1360.1166532141303,1362.668818394176,-0.0018729166952343205
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,64,256,pairwise_purity,0.0007352310536282,0.000733854027113,0.001876431094365222
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,64,256,Ffull_over_FQ_mean,0.4970260997202328,0.4969736351448859,0.00010556812602667692
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,128,256,enhancement,0.9078347564618884,0.8999003086724446,0.008817029745382395
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,128,256,actual_retention,0.0002216427268389,0.000219705576238,0.00881702974530582
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,128,256,deff_pairwise,1352.4822557315376,1362.668818394176,-0.007475450032417001
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,128,256,pairwise_purity,0.0007393812345871,0.000733854027113,0.007531753277752117
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,128,256,Ffull_over_FQ_mean,0.4970347606173373,0.4969736351448859,0.00012299540283175432
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,256,256,enhancement,0.8999003086724446,0.8999003086724446,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,256,256,actual_retention,0.000219705576238,0.000219705576238,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,256,256,deff_pairwise,1362.668818394176,1362.668818394176,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,256,256,pairwise_purity,0.000733854027113,0.000733854027113,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,1,256,256,Ffull_over_FQ_mean,0.4969736351448859,0.4969736351448859,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,32,256,enhancement,0.9665843376008184,0.9394200858397196,0.028915979305272687
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,32,256,actual_retention,0.0020058818938538,0.0019495099057633,0.02891597930528526
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,32,256,deff_pairwise,1195.2706803980918,1362.668818394176,-0.1228457976996589
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,32,256,pairwise_purity,0.000836630577826,0.000733854027113,0.14005040091872972
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,32,256,Ffull_over_FQ_mean,0.4968908658303513,0.4969736351448859,-0.0001665466911750215
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,64,256,enhancement,0.937873516935516,0.9394200858397196,-0.0016463017211529381
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,64,256,actual_retention,0.00194630042425,0.0019495099057633,-0.001646301721172032
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,64,256,deff_pairwise,1360.1166532141303,1362.668818394176,-0.0018729166952343205
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,64,256,pairwise_purity,0.0007352310536282,0.000733854027113,0.001876431094365222
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,64,256,Ffull_over_FQ_mean,0.4970260997202328,0.4969736351448859,0.00010556812602667692
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,128,256,enhancement,0.9315297219230942,0.9394200858397196,-0.008399185876010285
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,128,256,actual_retention,0.0019331356096977,0.0019495099057633,-0.00839918587599527
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,128,256,deff_pairwise,1352.4822557315376,1362.668818394176,-0.007475450032417001
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,128,256,pairwise_purity,0.0007393812345871,0.000733854027113,0.007531753277752117
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,128,256,Ffull_over_FQ_mean,0.4970347606173373,0.4969736351448859,0.00012299540283175432
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,256,256,enhancement,0.9394200858397196,0.9394200858397196,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,256,256,actual_retention,0.0019495099057633,0.0019495099057633,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,256,256,deff_pairwise,1362.668818394176,1362.668818394176,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,256,256,pairwise_purity,0.000733854027113,0.000733854027113,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,4,gaussian,Z,0.0,2,256,256,Ffull_over_FQ_mean,0.4969736351448859,0.4969736351448859,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,32,256,enhancement,1.0073545588654074,0.9588233294485838,0.0506154031991834
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,32,256,actual_retention,0.0002459399243434,0.0002340912988659,0.05061540319910605
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,32,256,deff_pairwise,1371.3136294174376,1367.8411640933266,0.0025386466025919922
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,32,256,pairwise_purity,0.0007292277846205,0.0007310790362584,-0.0025322181954149548
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,32,256,Ffull_over_FQ_mean,0.4967755198468626,0.4967467729863601,5.7870251133489174e-05
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,64,256,enhancement,0.942202469367124,0.9588233294485838,-0.017334642963911195
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,64,256,actual_retention,0.0002300334097791,0.0002340912988659,-0.01733464296391725
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,64,256,deff_pairwise,1341.3447472740047,1367.8411640933266,-0.019370974872572316
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,64,256,pairwise_purity,0.0007455204950347,0.0007310790362584,0.019753621783781705
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,64,256,Ffull_over_FQ_mean,0.4967135112766576,0.4967467729863601,-6.695908561732908e-05
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,128,256,enhancement,0.9406087695148758,0.9588233294485838,-0.018996784260749217
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,128,256,actual_retention,0.000229644316964,0.0002340912988659,-0.018996784260859996
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,128,256,deff_pairwise,1342.6920806842331,1367.8411640933266,-0.018385967661503688
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,128,256,pairwise_purity,0.0007447723974735,0.0007310790362584,0.018730343144814334
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,128,256,Ffull_over_FQ_mean,0.4966904453380668,0.4967467729863601,-0.00011339308347127856
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,256,256,enhancement,0.9588233294485838,0.9588233294485838,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,256,256,actual_retention,0.0002340912988659,0.0002340912988659,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,256,256,deff_pairwise,1367.8411640933266,1367.8411640933266,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,256,256,pairwise_purity,0.0007310790362584,0.0007310790362584,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,1,256,256,Ffull_over_FQ_mean,0.4967467729863601,0.4967467729863601,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,32,256,enhancement,0.9495243243426852,0.9576622787151056,-0.008497728847939024
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,32,256,actual_retention,0.0019704784940963,0.0019873665965553,-0.008497728847949965
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,32,256,deff_pairwise,1371.3136294174376,1367.8411640933266,0.0025386466025919922
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,32,256,pairwise_purity,0.0007292277846205,0.0007310790362584,-0.0025322181954149548
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,32,256,Ffull_over_FQ_mean,0.4967755198468626,0.4967467729863601,5.7870251133489174e-05
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,64,256,enhancement,0.9495068841299632,0.9576622787151056,-0.008515940082848878
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,64,256,actual_retention,0.0019704423016964,0.0019873665965553,-0.008515940082838735
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,64,256,deff_pairwise,1341.3447472740047,1367.8411640933266,-0.019370974872572316
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,64,256,pairwise_purity,0.0007455204950347,0.0007310790362584,0.019753621783781705
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,64,256,Ffull_over_FQ_mean,0.4967135112766576,0.4967467729863601,-6.695908561732908e-05
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,128,256,enhancement,0.9554139442320252,0.9576622787151056,-0.0023477321108407445
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,128,256,actual_retention,0.0019827007921805,0.0019873665965553,-0.002347732110868284
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,128,256,deff_pairwise,1342.6920806842331,1367.8411640933266,-0.018385967661503688
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,128,256,pairwise_purity,0.0007447723974735,0.0007310790362584,0.018730343144814334
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,128,256,Ffull_over_FQ_mean,0.4966904453380668,0.4967467729863601,-0.00011339308347127856
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,256,256,enhancement,0.9576622787151056,0.9576622787151056,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,256,256,actual_retention,0.0019873665965553,0.0019873665965553,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,256,256,deff_pairwise,1367.8411640933266,1367.8411640933266,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,256,256,pairwise_purity,0.0007310790362584,0.0007310790362584,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,5,gaussian,Z,0.0,2,256,256,Ffull_over_FQ_mean,0.4967467729863601,0.4967467729863601,0.0
v2_convergence,SU2-HaarU4-brickwork,16,6.0,6,gaussian,Z,0.0,1,32,256,enhancement,0.9416188577022476,0.9194326222870608,0.024130354826870554
v2_convergence,SU2-HaarU4-brickwork,16,6.0,6,gaussian,Z,0.0,1,32,256,actual_retention,0.0002298909242883,0.0002244742802562,0.02413035482692174
v2_convergence,SU2-HaarU4-brickwork,16,6.0,6,gaussian,Z,0.0,1,32,256,deff_pairwise,1236.536123513702,1346.2811702660715,-0.08151718168254563
v2_convergence,SU2-HaarU4-brickwork,16,6.0,6,gaussian,Z,0.0,1,32,256,pairwise_purity,0.0008087107048344,0.0007427868873798,0.08875199411118838
v2_convergence,SU2-HaarU4-brickwork,16,6.0,6,gaussian,Z,0.0,1,32,256,Ffull_over_FQ_mean,0.4966521230563623,0.4966953021466371,-8.6932753517456e-05
v2_convergence,SU2-HaarU4-brickwork,16,6.0,6,gaussian,Z,0.0,1,64,256,enhancement,0.970179444707693,0.9194326222870608,0.055193628320910605
