profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,omitted_family,remaining_families,full_family_balanced_mean,leave_one_family_out_mean,absolute_shift
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,deff_pairwise,SU2-CNOT-line,4,145.0021056372121,138.95020633056447,-6.051899306647641
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,deff_pairwise,SU2-CZ-random-matching,4,145.0021056372121,142.53688745831585,-2.465218178896265
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,deff_pairwise,SU2-CZ-ring,4,145.0021056372121,141.72666072108166,-3.2754449161304535
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,deff_pairwise,SU2-HaarU4-brickwork,4,145.0021056372121,147.9204348492583,2.9183292120461886
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,pairwise_purity,RY-RZ-CZ-line,4,0.007070649337852485,0.006551311597977984,-0.000519337739874501
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,pairwise_purity,SU2-CNOT-line,4,0.007070649337852485,0.007359506787467256,0.00028885744961477163
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,pairwise_purity,SU2-CZ-random-matching,4,0.007070649337852485,0.0072235225129004665,0.00015287317504798174
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,pairwise_purity,SU2-CZ-ring,4,0.007070649337852485,0.007256771902475317,0.00018612256462283237
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,pairwise_purity,SU2-HaarU4-brickwork,4,0.007070649337852485,0.006962133888441401,-0.00010851544941108387
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,RY-RZ-CZ-line,4,0.014827909889900515,0.014312629476118789,-0.0005152804137817258
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,SU2-CNOT-line,4,0.014827909889900515,0.015114510640690172,0.0002866007507896576
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,SU2-CZ-random-matching,4,0.014827909889900515,0.014979588743268435,0.0001516788533679203
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,SU2-CZ-ring,4,0.014827909889900515,0.015012578371987231,0.0001846684820867167
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,SU2-HaarU4-brickwork,4,0.014827909889900515,0.014720242217437956,-0.00010766767246255839
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,RY-RZ-CZ-line,4,7.080411860000197e-05,5.740158888798525e-05,-1.3402529712016714e-05
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,SU2-CNOT-line,4,7.080411860000197e-05,7.730960211255563e-05,6.505483512553664e-06
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,SU2-CZ-random-matching,4,7.080411860000197e-05,7.480752796884286e-05,4.003409368840891e-06
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,SU2-CZ-ring,4,7.080411860000197e-05,7.555516243265622e-05,4.751043832654258e-06
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,SU2-HaarU4-brickwork,4,7.080411860000197e-05,6.894671159796983e-05,-1.8574070020321398e-06
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,RY-RZ-CZ-line,4,0.4901108206196776,0.4924246244630571,0.002313803843379536
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,SU2-CNOT-line,4,0.4901108206196776,0.4896945208123271,-0.0004162998073504731
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,SU2-CZ-random-matching,4,0.4901108206196776,0.48960868008972147,-0.0005021405299561188
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,SU2-CZ-ring,4,0.4901108206196776,0.4894549510003041,-0.0006558696193734725
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,SU2-HaarU4-brickwork,4,0.4901108206196776,0.4893713267329783,-0.000739493886699305
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,RY-RZ-CZ-line,4,-1.1034092820592207,-0.8856100654854173,0.2177992165738034
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,SU2-CNOT-line,4,-1.1034092820592207,-1.2127830481506585,-0.10937376609143779
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,SU2-CZ-random-matching,4,-1.1034092820592207,-1.1952830702108082,-0.09187378815158742
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,SU2-CZ-ring,4,-1.1034092820592207,-1.217618376931869,-0.11420909487264819
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,SU2-HaarU4-brickwork,4,-1.1034092820592207,-1.00575184951735,0.09765743254187065
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,RY-RZ-CZ-line,4,-0.0036242278463115367,-0.002806160842045407,0.0008180670042661296
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,SU2-CNOT-line,4,-0.0036242278463115367,-0.004025525909004946,-0.0004012980626934095
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,SU2-CZ-random-matching,4,-0.0036242278463115367,-0.003954440380330625,-0.00033021253401908793
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,SU2-CZ-ring,4,-0.0036242278463115367,-0.004028372449273413,-0.00040414460296187655
v2_primary,primary family-robust finite-size inference,8,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,SU2-HaarU4-brickwork,4,-0.0036242278463115367,-0.003306639650903293,0.00031758819540824356
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,enhancement,RY-RZ-CZ-line,4,0.9441227502155647,0.957363432369305,0.013240682153740302
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,enhancement,SU2-CNOT-line,4,0.9441227502155647,0.9319120764986202,-0.012210673716944509
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,enhancement,SU2-CZ-random-matching,4,0.9441227502155647,0.9438681161979565,-0.0002546340176081685
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,enhancement,SU2-CZ-ring,4,0.9441227502155647,0.9405958014787847,-0.0035269487367799446
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,enhancement,SU2-HaarU4-brickwork,4,0.9441227502155647,0.946874324533157,0.00275157431759232
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,actual_retention,RY-RZ-CZ-line,4,0.009228961390181426,0.009358391323258067,0.0001294299330766406
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,actual_retention,SU2-CNOT-line,4,0.009228961390181426,0.009109599965773367,-0.00011936142440805916
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,actual_retention,SU2-CZ-random-matching,4,0.009228961390181426,0.009226472299100213,-2.489091081213368e-06
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,actual_retention,SU2-CZ-ring,4,0.009228961390181426,0.009194484862940173,-3.447652724125269e-05
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,actual_retention,SU2-HaarU4-brickwork,4,0.009228961390181426,0.009255858499835309,2.689710965388288e-05
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,deff_pairwise,RY-RZ-CZ-line,4,367.5047705940319,400.64068306691627,33.13591247288434
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,deff_pairwise,SU2-CNOT-line,4,367.5047705940319,342.4687054201704,-25.036065173861516
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,deff_pairwise,SU2-CZ-random-matching,4,367.5047705940319,358.69179208912,-8.81297850491194
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,deff_pairwise,SU2-CZ-ring,4,367.5047705940319,357.2957787705079,-10.208991823524002
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,deff_pairwise,SU2-HaarU4-brickwork,4,367.5047705940319,378.42689362344515,10.922123029413228
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,pairwise_purity,RY-RZ-CZ-line,4,0.0028863232871826463,0.0025407907584384356,-0.0003455325287442107
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,pairwise_purity,SU2-CNOT-line,4,0.0028863232871826463,0.003073077559491734,0.00018675427230908795
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,pairwise_purity,SU2-CZ-random-matching,4,0.0028863232871826463,0.002987074973082214,0.00010075168589956766
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,pairwise_purity,SU2-CZ-ring,4,0.0028863232871826463,0.0029954193225108844,0.0001090960353282381
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,pairwise_purity,SU2-HaarU4-brickwork,4,0.0028863232871826463,0.0028352538223899624,-5.106946479268388e-05
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,sample_covariance_purity,RY-RZ-CZ-line,4,0.010676273886501534,0.010333440830638137,-0.00034283305586339623
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,sample_covariance_purity,SU2-CNOT-line,4,0.010676273886501534,0.010861569141058207,0.00018529525455667287
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,sample_covariance_purity,SU2-CZ-random-matching,4,0.010676273886501534,0.010776238449855011,9.996456335347771e-05
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,sample_covariance_purity,SU2-CZ-ring,4,0.010676273886501534,0.010784517609053766,0.00010824372255223251
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,sample_covariance_purity,SU2-HaarU4-brickwork,4,0.010676273886501534,0.010625603401902543,-5.067048459899033e-05
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,trC3_u_stat,RY-RZ-CZ-line,4,1.3481552608638172e-05,9.319111292572804e-06,-4.162441316065369e-06
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,trC3_u_stat,SU2-CNOT-line,4,1.3481552608638172e-05,1.52699774048282e-05,1.7884247961900287e-06
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,trC3_u_stat,SU2-CZ-random-matching,4,1.3481552608638172e-05,1.4732324753761376e-05,1.2507721451232035e-06
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,trC3_u_stat,SU2-CZ-ring,4,1.3481552608638172e-05,1.4816342251828188e-05,1.3347896431900159e-06
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,trC3_u_stat,SU2-HaarU4-brickwork,4,1.3481552608638172e-05,1.3270007340200293e-05,-2.115452684378795e-07
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,Ffull_over_FQ_mean,RY-RZ-CZ-line,4,0.49206151117017216,0.49358404666953415,0.0015225354993619877
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,Ffull_over_FQ_mean,SU2-CNOT-line,4,0.49206151117017216,0.4915825758487159,-0.00047893532145626416
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,Ffull_over_FQ_mean,SU2-CZ-random-matching,4,0.49206151117017216,0.49174283368065597,-0.0003186774895161948
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,Ffull_over_FQ_mean,SU2-CZ-ring,4,0.49206151117017216,0.4917979910030781,-0.0002635201670940779
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,Ffull_over_FQ_mean,SU2-HaarU4-brickwork,4,0.49206151117017216,0.4916001086488766,-0.0004614025212955619
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,haar_alignment_z,RY-RZ-CZ-line,4,-1.2523971569605004,-0.9825774914449551,0.26981966551554526
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,haar_alignment_z,SU2-CNOT-line,4,-1.2523971569605004,-1.5236945669690658,-0.27129741000856544
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,haar_alignment_z,SU2-CZ-random-matching,4,-1.2523971569605004,-1.2459712245021808,0.006425932458319572
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,haar_alignment_z,SU2-CZ-ring,4,-1.2523971569605004,-1.3219874734563097,-0.06959031649580938
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,haar_alignment_z,SU2-HaarU4-brickwork,4,-1.2523971569605004,-1.1877550284299905,0.06464212853050988
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,physical_minus_rank_baseline,RY-RZ-CZ-line,4,-0.0005462096753121347,-0.0004167797422354996,0.00012942993307663513
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,physical_minus_rank_baseline,SU2-CNOT-line,4,-0.0005462096753121347,-0.0006655710997201878,-0.00011936142440805309
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,physical_minus_rank_baseline,SU2-CZ-random-matching,4,-0.0005462096753121347,-0.0005486987663933503,-2.4890910812155366e-06
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,physical_minus_rank_baseline,SU2-CZ-ring,4,-0.0005462096753121347,-0.0005806862025533816,-3.4476527241246837e-05
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,1,physical_minus_rank_baseline,SU2-HaarU4-brickwork,4,-0.0005462096753121347,-0.0005193125656582544,2.6897109653880387e-05
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,enhancement,RY-RZ-CZ-line,4,0.9674137739333368,0.975973324248418,0.008559550315081155
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,enhancement,SU2-CNOT-line,4,0.9674137739333368,0.9614553760003203,-0.005958397933016557
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,enhancement,SU2-CZ-random-matching,4,0.9674137739333368,0.9659184017472572,-0.0014953721860796465
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,enhancement,SU2-CZ-ring,4,0.9674137739333368,0.9648471608183248,-0.002566613115012051
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,enhancement,SU2-HaarU4-brickwork,4,0.9674137739333368,0.9688746068523635,0.0014608329190266556
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,actual_retention,RY-RZ-CZ-line,4,0.05201149322222235,0.05247168409937725,0.00046019087715489654
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,actual_retention,SU2-CNOT-line,4,0.05201149322222235,0.05169114924732899,-0.0003203439748933612
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,actual_retention,SU2-CZ-random-matching,4,0.05201149322222235,0.051931096868132055,-8.039635409029522e-05
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,actual_retention,SU2-CZ-ring,4,0.05201149322222235,0.051873503269802355,-0.00013798995241999512
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,actual_retention,SU2-HaarU4-brickwork,4,0.05201149322222235,0.0520900326264711,7.853940424874806e-05
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,deff_pairwise,RY-RZ-CZ-line,4,367.5047705940319,400.64068306691627,33.13591247288434
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,deff_pairwise,SU2-CNOT-line,4,367.5047705940319,342.4687054201704,-25.036065173861516
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,deff_pairwise,SU2-CZ-random-matching,4,367.5047705940319,358.69179208912,-8.81297850491194
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,deff_pairwise,SU2-CZ-ring,4,367.5047705940319,357.2957787705079,-10.208991823524002
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,deff_pairwise,SU2-HaarU4-brickwork,4,367.5047705940319,378.42689362344515,10.922123029413228
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,pairwise_purity,RY-RZ-CZ-line,4,0.0028863232871826463,0.0025407907584384356,-0.0003455325287442107
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,pairwise_purity,SU2-CNOT-line,4,0.0028863232871826463,0.003073077559491734,0.00018675427230908795
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,pairwise_purity,SU2-CZ-random-matching,4,0.0028863232871826463,0.002987074973082214,0.00010075168589956766
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,pairwise_purity,SU2-CZ-ring,4,0.0028863232871826463,0.0029954193225108844,0.0001090960353282381
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,pairwise_purity,SU2-HaarU4-brickwork,4,0.0028863232871826463,0.0028352538223899624,-5.106946479268388e-05
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,RY-RZ-CZ-line,4,0.010676273886501534,0.010333440830638137,-0.00034283305586339623
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,SU2-CNOT-line,4,0.010676273886501534,0.010861569141058207,0.00018529525455667287
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,SU2-CZ-random-matching,4,0.010676273886501534,0.010776238449855011,9.996456335347771e-05
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,SU2-CZ-ring,4,0.010676273886501534,0.010784517609053766,0.00010824372255223251
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,SU2-HaarU4-brickwork,4,0.010676273886501534,0.010625603401902543,-5.067048459899033e-05
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,RY-RZ-CZ-line,4,1.3481552608638172e-05,9.319111292572804e-06,-4.162441316065369e-06
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,SU2-CNOT-line,4,1.3481552608638172e-05,1.52699774048282e-05,1.7884247961900287e-06
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,SU2-CZ-random-matching,4,1.3481552608638172e-05,1.4732324753761376e-05,1.2507721451232035e-06
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,SU2-CZ-ring,4,1.3481552608638172e-05,1.4816342251828188e-05,1.3347896431900159e-06
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,SU2-HaarU4-brickwork,4,1.3481552608638172e-05,1.3270007340200293e-05,-2.115452684378795e-07
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,RY-RZ-CZ-line,4,0.49206151117017216,0.49358404666953415,0.0015225354993619877
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,SU2-CNOT-line,4,0.49206151117017216,0.4915825758487159,-0.00047893532145626416
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,SU2-CZ-random-matching,4,0.49206151117017216,0.49174283368065597,-0.0003186774895161948
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,SU2-CZ-ring,4,0.49206151117017216,0.4917979910030781,-0.0002635201670940779
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,SU2-HaarU4-brickwork,4,0.49206151117017216,0.4916001086488766,-0.0004614025212955619
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,RY-RZ-CZ-line,4,-1.7501632353566798,-1.3297699692020943,0.4203932661545855
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,SU2-CNOT-line,4,-1.7501632353566798,-2.0629888023464136,-0.31282556698973374
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,SU2-CZ-random-matching,4,-1.7501632353566798,-1.8157238855416709,-0.06556065018499102
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,SU2-CZ-ring,4,-1.7501632353566798,-1.8754318828754728,-0.12526864751879296
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,SU2-HaarU4-brickwork,4,-1.7501632353566798,-1.6669016368177474,0.08326159853893245
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,RY-RZ-CZ-line,4,-0.0017519476379926034,-0.0012917567608377012,0.0004601908771549022
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,SU2-CNOT-line,4,-0.0017519476379926034,-0.002072291612885961,-0.0003203439748933577
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,SU2-CZ-random-matching,4,-0.0017519476379926034,-0.0018323439920829,-8.039635409029652e-05
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,SU2-CZ-ring,4,-0.0017519476379926034,-0.0018899375904126029,-0.00013798995241999946
v2_primary,primary family-robust finite-size inference,10,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,SU2-HaarU4-brickwork,4,-0.0017519476379926034,-0.001673408233743853,7.853940424875044e-05
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,enhancement,RY-RZ-CZ-line,4,0.9425237184989452,0.9567625539578868,0.014238835458941557
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,enhancement,SU2-CNOT-line,4,0.9425237184989452,0.9319899834881933,-0.010533735010751943
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,enhancement,SU2-CZ-random-matching,4,0.9425237184989452,0.9388216782831353,-0.0037020402158098875
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,enhancement,SU2-CZ-ring,4,0.9425237184989452,0.9380160265389668,-0.004507691959978466
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,enhancement,SU2-HaarU4-brickwork,4,0.9425237184989452,0.9470283502265442,0.004504631727598962
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,actual_retention,RY-RZ-CZ-line,4,0.0027619742666635224,0.002803699791817928,4.1725525154405474e-05
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,actual_retention,SU2-CNOT-line,4,0.0027619742666635224,0.0027311061787199265,-3.086808794359585e-05
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,actual_retention,SU2-CZ-random-matching,4,0.0027619742666635224,0.002751125797166642,-1.0848469496880543e-05
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,actual_retention,SU2-CZ-ring,4,0.0027619742666635224,0.0027487649129346483,-1.320935372887402e-05
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,actual_retention,SU2-HaarU4-brickwork,4,0.0027619742666635224,0.002775174652678467,1.3200386014944505e-05
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,deff_pairwise,RY-RZ-CZ-line,4,723.7199224966416,799.7475773019898,76.02765480534822
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,deff_pairwise,SU2-CNOT-line,4,723.7199224966416,659.173320247531,-64.5466022491106
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,deff_pairwise,SU2-CZ-random-matching,4,723.7199224966416,703.7086670569881,-20.011255439653496
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,deff_pairwise,SU2-CZ-ring,4,723.7199224966416,706.0612222484056,-17.658700248236073
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,deff_pairwise,SU2-HaarU4-brickwork,4,723.7199224966416,749.9088256282937,26.18890313165207
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,pairwise_purity,RY-RZ-CZ-line,4,0.0015054840770365463,0.0012846736261856186,-0.00022081045085092766
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,pairwise_purity,SU2-CNOT-line,4,0.0015054840770365463,0.0016271722604360313,0.00012168818339948506
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,pairwise_purity,SU2-CZ-random-matching,4,0.0015054840770365463,0.0015707407939755907,6.525671693904445e-05
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,pairwise_purity,SU2-CZ-ring,4,0.0015054840770365463,0.0015670580886203438,6.157401158379751e-05
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,pairwise_purity,SU2-HaarU4-brickwork,4,0.0015054840770365463,0.001477775615965147,-2.7708461071399362e-05
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,sample_covariance_purity,RY-RZ-CZ-line,4,0.009306222482684704,0.009087137113481051,-0.00021908536920365283
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,sample_covariance_purity,SU2-CNOT-line,4,0.009306222482684704,0.00942695997715138,0.00012073749446667517
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,1,sample_covariance_purity,SU2-CZ-random-matching,4,0.009306222482684704,0.009370969381522664,6.474689883795987e-05
