profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,group,metric,mean,ci95_low,ci95_high,families,circuits,estimator
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,2,generic_family_balanced,sample_covariance_purity,0.009306222482684704,0.009294296586207203,0.009318253326476187,5,80,equal weight per ansatz family; circuit bootstrap within family
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,2,U1,sample_covariance_purity,0.03358439888795474,0.03317114610842335,0.034012319856833416,1,20,circuit bootstrap
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,2,generic_family_balanced,trC3_u_stat,3.904477131205039e-06,3.8027831616674684e-06,4.01562820217555e-06,5,80,equal weight per ansatz family; circuit bootstrap within family
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,2,U1,trC3_u_stat,0.0008759868805980899,0.0008383740401701711,0.0009168265758123014,1,20,circuit bootstrap
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,2,generic_family_balanced,Ffull_over_FQ_mean,0.4935776965732533,0.4933607212377618,0.49379270990684915,5,80,equal weight per ansatz family; circuit bootstrap within family
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,2,U1,Ffull_over_FQ_mean,0.47477735125003423,0.4723224853963577,0.47709186596537645,1,20,circuit bootstrap
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,2,generic_family_balanced,haar_alignment_z,-2.422908213795677,-2.6194464557591615,-2.23386877881346,5,80,equal weight per ansatz family; circuit bootstrap within family
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,2,U1,haar_alignment_z,225.88204888812925,223.52612451946868,228.28867442590234,1,20,circuit bootstrap
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,2,generic_family_balanced,physical_minus_rank_baseline,-0.000703570845699591,-0.000760737335588315,-0.0006473270559490017,5,80,equal weight per ansatz family; circuit bootstrap within family
v2_primary,primary family-robust finite-size inference,12,6.0,gaussian,Z,0.0,128,2,U1,physical_minus_rank_baseline,0.48463396034000505,0.47966367919198827,0.4898959159862101,1,20,circuit bootstrap
