profile,analysis_role,family,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,mean,ci95_low,ci95_high,circuits,relative_ci95_halfwidth,jackknife_max_shift,passes_min_circuits,passes_precision_flag,inference_ready
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,1,actual_retention,0.008711241657874864,0.008412026927113236,0.008980711862854056,16,0.03264086556631884,9.382410994447123e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,1,deff_pairwise,234.96112070249455,228.61553221128366,240.7503423677769,16,0.02582301727241551,1.9083303307732535,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,1,pairwise_purity,0.004268453402159488,0.004161930831739121,0.004389557607552674,16,0.026663846874654003,3.8533781649140696e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,1,sample_covariance_purity,0.012047606109955113,0.011939348212012868,0.012168357821258281,16,0.00950436157836283,3.823273648001328e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,1,trC3_u_stat,3.0131317872899647e-05,2.807981692688525e-05,3.246940742181987e-05,16,0.07284099742087044,7.479374525915551e-07,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,1,Ffull_over_FQ_mean,0.4859713691727242,0.48469054830448555,0.48721255527155266,16,0.00259481023682564,0.0003085092876142226,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,1,haar_alignment_z,-2.3316758190226814,-3.0020327377149676,-1.7364515274491472,16,0.2713887582357583,0.20853528559264056,True,False,False
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,1,physical_minus_rank_baseline,-0.001063929407618675,-0.0013658316394058027,-0.0007948771086259294,16,0.2683235028054184,9.38241099444683e-05,True,False,False
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,2,enhancement,0.933175572673012,0.923240597274351,0.9447338751657319,16,0.011516202588659171,0.004081493688451343,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,2,actual_retention,0.05017072971360276,0.04962954166659318,0.05079200723668417,16,0.011585097294048437,0.00021943514454039054,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,2,deff_pairwise,234.96112070249455,228.64492879114613,240.815209917863,16,0.025898499909963322,1.9083303307732535,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,2,pairwise_purity,0.004268453402159488,0.004161995558470343,0.00439276995100575,16,0.02703255380727062,3.8533781649140696e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,0.012047606109955113,0.011940297281419602,0.012169379389287482,16,0.009507370417704223,3.823273648001328e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,3.0131317872899647e-05,2.8064240543278202e-05,3.2519114626045016e-05,16,0.07392431525163332,7.479374525915551e-07,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,0.4859713691727242,0.48467509278801196,0.48723218920864975,16,0.002630912624534614,0.0003085092876142226,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,-3.4317362999750216,-3.948964938658995,-2.841355148149892,16,0.1613774622655542,0.20962419389293352,True,False,False
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,10,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,-0.0035927111466122126,-0.004132406509314597,-0.002971566527977508,16,0.16155487234643345,0.000219435144540394,True,False,False
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,1,enhancement,0.8855683766631794,0.8698511667139559,0.9018950276509498,16,0.018092256781873286,0.004747317192797196,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,1,actual_retention,0.0025950721660459,0.0025499918976090367,0.002642545500510482,16,0.017832568225350908,1.3911552213326413e-05,True,True,True
v2_primary,primary family-robust finite-size inference,RY-RZ-CZ-line,12,6.0,gaussian,Z,0.0,128,1,deff_pairwise,419.60930327524886,409.72149748705164,429.7116536174726,16,0.02381996296839509,2.5815675265549203,True,True,True
