profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,group,metric,mean,ci95_low,ci95_high,families,circuits,estimator
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,U1,enhancement,10.078981283377276,9.816870723994992,10.349511167199214,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,actual_retention,0.009258373758014825,0.009124392365965829,0.009396593723340884,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,U1,actual_retention,0.36139773526053975,0.35188846109896843,0.37118289057223014,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,deff_pairwise,395.01160358074594,392.2509768319935,397.554518334514,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,U1,deff_pairwise,26.723275052486287,26.142571009498,27.219706855412205,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,pairwise_purity,0.0026115307763293688,0.002594570521521938,0.0026298555243538264,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,U1,pairwise_purity,0.03746238479831803,0.03673911594366221,0.03830819742394989,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,sample_covariance_purity,0.004559555130281856,0.004542544390036889,0.004578155301101693,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,U1,sample_covariance_purity,0.03934234107800879,0.03862365748890543,0.04021189250368472,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,trC3_u_stat,1.0209334553883989e-05,1.0054130068402614e-05,1.0373825145485475e-05,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,U1,trC3_u_stat,0.00175926369198506,0.0016904177430724881,0.001840170731942465,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,Ffull_over_FQ_mean,0.4946948760615423,0.4941960059939251,0.49521409475286804,2,16,equal weight per ansatz family; circuit bootstrap within family
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,U1,Ffull_over_FQ_mean,0.4769736633440835,0.46973093095261453,0.48424791070556783,1,10,circuit bootstrap
v2_spectrum,dedicated spectrum and optimal-compression study,10,6.0,gaussian,Z,0.0,512,1,generic_family_balanced,haar_alignment_z,-1.9270235423083404,-2.4419049089173073,-1.3965363135610391,2,16,equal weight per ansatz family; circuit bootstrap within family
